Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.6550        -1153.192    -1164.314       11.122   632.7
0.6600        -1153.115    -1165.168       12.053   685.6
0.6650        -1153.122    -1165.745       12.622   718.0
0.6700        -1153.150    -1165.503       12.353   702.7
0.6750        -1153.120    -1164.739       11.620   661.0
0.6800        -1153.040    -1164.583       11.542   656.6
0.6850        -1152.987    -1165.106       12.119   689.4
0.6900        -1152.997    -1165.673       12.676   721.1
0.6950        -1153.043    -1165.848       12.805   728.4
0.7000        -1153.089    -1165.768       12.679   721.3
0.7050        -1153.117    -1165.598       12.481   710.0
0.7100        -1153.129    -1165.530       12.401   705.4
0.7150        -1153.141    -1165.674       12.532   712.9
0.7200        -1153.180    -1166.086       12.907   734.2
0.7250        -1153.260    -1166.617       13.357   759.8
0.7300        -1153.379    -1166.972       13.593   773.2
0.7350        -1153.502    -1166.924       13.421   763.5
0.7400        -1153.598    -1166.664       13.067   743.3
0.7450        -1153.662    -1166.509       12.848   730.8
0.7500        -1153.714    -1166.538       12.825   729.5
0.7550        -1153.766    -1166.602       12.836   730.2
0.7600        -1153.813    -1166.447       12.634   718.7
0.7650        -1153.824    -1165.978       12.154   691.4
0.7700        -1153.791    -1165.600       11.809   671.8
0.7750        -1153.739    -1165.549       11.810   671.8
0.7800        -1153.695    -1165.627       11.931   678.7
0.7850        -1153.660    -1165.592       11.932   678.7
0.7900        -1153.614    -1165.318       11.704   665.8
0.7950        -1153.539    -1164.970       11.431   650.3
0.8000        -1153.455    -1165.047       11.592   659.4
0.8050        -1153.404    -1165.441       12.036   684.7
0.8100        -1153.392    -1165.706       12.314   700.5
0.8150        -1153.396    -1165.763       12.367   703.5
0.8200        -1153.403    -1165.770       12.368   703.5
0.8250        -1153.408    -1165.756       12.348   702.4
0.8300        -1153.413    -1165.764       12.351   702.6
0.8350        -1153.421    -1165.880       12.458   708.7
0.8400        -1153.445    -1166.069       12.624   718.1
0.8450        -1153.475    -1165.992       12.517   712.0
0.8500        -1153.476    -1165.494       12.018   683.7
0.8550        -1153.420    -1164.893       11.473   652.6
0.8600        -1153.322    -1164.530       11.208   637.6
0.8650        -1153.216    -1164.623       11.407   648.9
0.8700        -1153.147    -1165.046       11.899   676.9
0.8750        -1153.131    -1165.606       12.475   709.6
0.8800        -1153.173    -1166.074       12.900   733.8
0.8850        -1153.215    -1165.755       12.540   713.3
0.8900        -1153.226    -1165.478       12.252   697.0
0.8950        -1153.225    -1165.613       12.388   704.7
0.9000        -1153.253    -1166.033       12.780   727.0
0.9050        -1153.311    -1166.193       12.883   732.8
0.9100        -1153.368    -1166.157       12.789   727.5
0.9150        -1153.415    -1166.235       12.820   729.3
0.9200        -1153.464    -1166.213       12.749   725.2
0.9250        -1153.489    -1165.858       12.369   703.6
0.9300        -1153.474    -1165.470       11.996   682.4
0.9350        -1153.438    -1165.450       12.013   683.3
0.9400        -1153.419    -1165.774       12.355   702.8
0.9450        -1153.440    -1166.166       12.726   723.9
0.9500        -1153.495    -1166.567       13.072   743.6
0.9550        -1153.577    -1166.764       13.187   750.1
0.9600        -1153.660    -1166.756       13.096   744.9
0.9650        -1153.724    -1166.473       12.749   725.2
0.9700        -1153.746    -1166.078       12.332   701.5
0.9750        -1153.731    -1165.760       12.030   684.3
0.9800        -1153.695    -1165.557       11.863   674.8
0.9850        -1153.640    -1165.278       11.638   662.0
0.9900        -1153.568    -1165.066       11.498   654.1
0.9950        -1153.487    -1164.986       11.499   654.1
1.0000        -1153.414    -1164.992       11.578   658.6
1.0050        -1153.341    -1164.838       11.497   654.0
1.0100        -1153.266    -1164.948       11.682   664.5
1.0150        -1153.231    -1165.516       12.284   698.8
1.0200        -1153.261    -1166.065       12.804   728.4
1.0250        -1153.310    -1165.944       12.634   718.7
1.0300        -1153.324    -1165.506       12.182   693.0
1.0350        -1153.298    -1165.290       11.992   682.1
1.0400        -1153.279    -1165.571       12.292   699.2
1.0450        -1153.291    -1165.849       12.559   714.4
1.0500        -1153.318    -1165.845       12.527   712.6
1.0550        -1153.325    -1165.547       12.222   695.3
1.0600        -1153.299    -1165.182       11.883   675.9
1.0650        -1153.241    -1164.889       11.648   662.6
1.0700        -1153.169    -1164.824       11.655   663.0
1.0750        -1153.118    -1165.208       12.090   687.7
1.0800        -1153.124    -1165.852       12.728   724.0
1.0850        -1153.186    -1166.281       13.095   744.9
1.0900        -1153.258    -1166.154       12.896   733.6
1.0950        -1153.296    -1165.777       12.482   710.0
1.1000        -1153.300    -1165.623       12.323   701.0
1.1050        -1153.314    -1165.956       12.642   719.2
1.1100        -1153.366    -1166.314       12.948   736.5
1.1150        -1153.431    -1166.270       12.839   730.3
1.1200        -1153.465    -1165.803       12.337   701.8
1.1250        -1153.457    -1165.571       12.115   689.1
1.1300        -1153.448    -1165.756       12.308   700.1
1.1350        -1153.460    -1165.912       12.453   708.4
1.1400        -1153.472    -1165.827       12.354   702.8
1.1450        -1153.483    -1165.928       12.445   707.9
1.1500        -1153.503    -1165.960       12.458   708.7
1.1550        -1153.508    -1165.671       12.162   691.9
1.1600        -1153.479    -1165.430       11.951   679.8
1.1650        -1153.464    -1165.954       12.490   710.5
1.1700        -1153.515    -1166.629       13.115   746.0
1.1750        -1153.602    -1166.680       13.078   744.0
1.1800        -1153.654    -1166.150       12.496   710.8
1.1850        -1153.652    -1165.688       12.036   684.7
1.1900        -1153.617    -1165.463       11.846   673.9
1.1950        -1153.574    -1165.480       11.906   677.2
1.2000        -1153.544    -1165.588       12.044   685.1
1.2050        -1153.525    -1165.702       12.177   692.7
1.2100        -1153.511    -1165.666       12.156   691.5
1.2150        -1153.486    -1165.482       11.996   682.4
1.2200        -1153.448    -1165.282       11.834   673.2
1.2250        -1153.395    -1165.057       11.662   663.4
1.2300        -1153.332    -1164.974       11.642   662.3
1.2350        -1153.269    -1165.053       11.784   670.3
1.2400        -1153.238    -1165.527       12.289   699.0
1.2450        -1153.253    -1165.830       12.578   715.5
1.2500        -1153.280    -1165.885       12.604   717.0
1.2550        -1153.303    -1165.782       12.479   709.9
1.2600        -1153.314    -1165.666       12.352   702.6
1.2650        -1153.309    -1165.400       12.092   687.8
1.2700        -1153.278    -1165.168       11.890   676.3
1.2750        -1153.231    -1165.005       11.774   669.8
1.2800        -1153.180    -1165.051       11.870   675.2
1.2850        -1153.154    -1165.419       12.265   697.7
1.2900        -1153.173    -1165.940       12.767   726.2
1.2950        -1153.229    -1166.178       12.949   736.6
1.3000        -1153.287    -1166.110       12.824   729.5
1.3050        -1153.330    -1166.026       12.695   722.2
1.3100        -1153.376    -1166.312       12.936   735.9
1.3150        -1153.462    -1166.885       13.422   763.5
1.3200        -1153.583    -1167.100       13.517   768.9
1.3250        -1153.692    -1166.838       13.145   747.8
1.3300        -1153.754    -1166.428       12.674   721.0
1.3350        -1153.781    -1166.231       12.450   708.2
1.3400        -1153.784    -1165.884       12.099   688.3
1.3450        -1153.745    -1165.441       11.696   665.3
1.3500        -1153.681    -1165.396       11.716   666.4
1.3550        -1153.644    -1165.876       12.231   695.8
1.3600        -1153.655    -1166.250       12.595   716.5
1.3650        -1153.687    -1166.304       12.617   717.7
1.3700        -1153.706    -1166.088       12.382   704.3
1.3750        -1153.702    -1165.896       12.195   693.7
1.3800        -1153.692    -1165.965       12.273   698.2
1.3850        -1153.686    -1165.856       12.170   692.3
1.3900        -1153.659    -1165.527       11.868   675.1
1.3950        -1153.607    -1165.373       11.766   669.3
1.4000        -1153.569    -1165.689       12.120   689.4
1.4050        -1153.566    -1165.913       12.346   702.3
1.4100        -1153.561    -1165.562       12.002   682.7
1.4150        -1153.509    -1165.075       11.566   657.9
1.4200        -1153.439    -1165.179       11.740   667.8
1.4250        -1153.406    -1165.692       12.286   698.9
1.4300        -1153.422    -1165.983       12.562   714.6
1.4350        -1153.438    -1165.689       12.251   696.9
1.4400        -1153.409    -1165.084       11.675   664.1
1.4450        -1153.327    -1164.655       11.328   644.4
1.4500        -1153.238    -1164.808       11.570   658.2
1.4550        -1153.191    -1165.328       12.137   690.4
1.4600        -1153.205    -1165.994       12.789   727.5
1.4650        -1153.282    -1166.596       13.314   757.4
1.4700        -1153.394    -1166.758       13.364   760.2
1.4750        -1153.473    -1166.110       12.637   718.9
1.4800        -1153.466    -1165.263       11.797   671.1
1.4850        -1153.402    -1165.029       11.626   661.4
1.4900        -1153.355    -1165.430       12.075   686.9
1.4950        -1153.351    -1165.746       12.395   705.1
1.5000        -1153.367    -1165.890       12.523   712.4
1.5050        -1153.398    -1166.159       12.761   725.9
1.5100        -1153.454    -1166.361       12.907   734.2
1.5150        -1153.499    -1166.053       12.554   714.1
1.5200        -1153.502    -1165.646       12.144   690.8
1.5250        -1153.483    -1165.748       12.265   697.7
1.5300        -1153.507    -1166.438       12.930   735.5
1.5350        -1153.588    -1166.774       13.187   750.1
1.5400        -1153.660    -1166.374       12.714   723.2
1.5450        -1153.667    -1165.690       12.023   683.9
1.5500        -1153.615    -1165.110       11.495   653.9
1.5550        -1153.510    -1164.595       11.085   630.6
1.5600        -1153.390    -1164.682       11.292   642.3
1.5650        -1153.321    -1165.472       12.151   691.2
1.5700        -1153.348    -1166.381       13.032   741.3
1.5750        -1153.436    -1166.693       13.257   754.1
1.5800        -1153.520    -1166.453       12.933   735.7
1.5850        -1153.558    -1165.970       12.412   706.0
1.5900        -1153.550    -1165.546       11.996   682.4
1.5950        -1153.500    -1165.091       11.591   659.4
1.6000        -1153.416    -1164.783       11.366   646.6
1.6050        -1153.331    -1164.958       11.627   661.4
1.6100        -1153.292    -1165.508       12.216   694.9
1.6150        -1153.302    -1165.849       12.547   713.7
1.6200        -1153.334    -1165.934       12.600   716.8
1.6250        -1153.359    -1165.798       12.440   707.6
1.6300        -1153.367    -1165.673       12.306   700.0
1.6350        -1153.367    -1165.677       12.310   700.2
1.6400        -1153.372    -1165.778       12.406   705.7
1.6450        -1153.388    -1166.007       12.618   717.8
1.6500        -1153.440    -1166.508       13.068   743.4
1.6550        -1153.523    -1166.682       13.159   748.6
1.6600        -1153.588    -1166.269       12.681   721.3
1.6650        -1153.599    -1165.852       12.253   697.0
1.6700        -1153.593    -1165.925       12.332   701.5
1.6750        -1153.601    -1166.049       12.448   708.1
1.6800        -1153.607    -1165.856       12.249   696.8
1.6850        -1153.586    -1165.586       12.000   682.6
1.6900        -1153.544    -1165.315       11.771   669.6
1.6950        -1153.477    -1165.027       11.550   657.0
1.7000        -1153.404    -1165.083       11.679   664.4
1.7050        -1153.354    -1165.394       12.040   684.9
1.7100        -1153.342    -1165.678       12.336   701.7
1.7150        -1153.348    -1165.783       12.434   707.3
1.7200        -1153.362    -1165.811       12.449   708.1
1.7250        -1153.369    -1165.632       12.263   697.6
1.7300        -1153.348    -1165.191       11.842   673.7
1.7350        -1153.277    -1164.656       11.379   647.3
1.7400        -1153.183    -1164.645       11.462   652.0
1.7450        -1153.123    -1165.207       12.084   687.4
1.7500        -1153.133    -1165.854       12.721   723.6
1.7550        -1153.178    -1165.905       12.727   724.0
1.7600        -1153.201    -1165.493       12.292   699.2
1.7650        -1153.183    -1165.236       12.053   685.6
1.7700        -1153.165    -1165.403       12.238   696.2
1.7750        -1153.166    -1165.587       12.422   706.6
1.7800        -1153.184    -1165.749       12.565   714.8
1.7850        -1153.212    -1165.872       12.660   720.2
1.7900        -1153.250    -1165.944       12.694   722.1
1.7950        -1153.283    -1165.884       12.601   716.8
1.8000        -1153.301    -1165.661       12.361   703.1
1.8050        -1153.295    -1165.538       12.244   696.5
1.8100        -1153.297    -1165.789       12.492   710.6
1.8150        -1153.332    -1166.083       12.751   725.4
1.8200        -1153.373    -1165.907       12.533   713.0
1.8250        -1153.382    -1165.589       12.208   694.4
1.8300        -1153.374    -1165.689       12.315   700.5
1.8350        -1153.401    -1166.280       12.878   732.6
1.8400        -1153.485    -1166.845       13.360   760.0
1.8450        -1153.602    -1167.061       13.459   765.6
1.8500        -1153.698    -1166.604       12.906   734.1
1.8550        -1153.725    -1165.906       12.181   692.9
1.8600        -1153.695    -1165.512       11.817   672.2
1.8650        -1153.645    -1165.422       11.777   670.0
1.8700        -1153.598    -1165.506       11.908   677.4
1.8750        -1153.578    -1165.900       12.321   700.9
1.8800        -1153.595    -1166.142       12.546   713.7
1.8850        -1153.612    -1165.814       12.202   694.1
1.8900        -1153.568    -1164.951       11.383   647.5
1.8950        -1153.447    -1164.251       10.804   614.6
1.9000        -1153.296    -1164.240       10.944   622.6
1.9050        -1153.202    -1165.115       11.913   677.7
1.9100        -1153.205    -1165.936       12.731   724.2
1.9150        -1153.267    -1166.260       12.993   739.1
1.9200        -1153.324    -1165.949       12.625   718.2
1.9250        -1153.340    -1165.644       12.305   700.0
1.9300        -1153.340    -1165.647       12.307   700.1
1.9350        -1153.340    -1165.537       12.197   693.9
1.9400        -1153.310    -1165.110       11.801   671.3
1.9450        -1153.254    -1165.031       11.777   669.9
1.9500        -1153.225    -1165.529       12.305   699.9
1.9550        -1153.245    -1165.887       12.642   719.1
1.9600        -1153.271    -1165.700       12.428   707.0
1.9650        -1153.273    -1165.483       12.210   694.6
1.9700        -1153.259    -1165.399       12.140   690.6
1.9750        -1153.253    -1165.648       12.395   705.1
1.9800        -1153.271    -1165.788       12.517   712.0
1.9850        -1153.286    -1165.594       12.309   700.2
1.9900        -1153.275    -1165.396       12.121   689.5
1.9950        -1153.266    -1165.635       12.369   703.6
2.0000        -1153.284    -1165.818       12.534   713.0
2.0050        -1153.300    -1165.603       12.303   699.9
2.0100        -1153.284    -1165.300       12.016   683.5
2.0150        -1153.258    -1165.387       12.129   689.9
2.0200        -1153.257    -1165.767       12.510   711.6
2.0250        -1153.298    -1166.203       12.905   734.1
2.0300        -1153.365    -1166.394       13.029   741.2
2.0350        -1153.439    -1166.448       13.008   740.0
2.0400        -1153.500    -1166.250       12.750   725.3
2.0450        -1153.526    -1165.870       12.344   702.2
2.0500        -1153.515    -1165.578       12.063   686.2
2.0550        -1153.491    -1165.618       12.127   689.8
2.0600        -1153.482    -1165.823       12.341   702.0
2.0650        -1153.494    -1166.031       12.537   713.2
2.0700        -1153.528    -1166.363       12.834   730.1
2.0750        -1153.599    -1166.803       13.204   751.1
2.0800        -1153.694    -1166.916       13.222   752.2
2.0850        -1153.770    -1166.640       12.870   732.1
2.0900        -1153.812    -1166.378       12.566   714.8
2.0950        -1153.828    -1166.156       12.328   701.3
2.1000        -1153.820    -1165.938       12.118   689.3
2.1050        -1153.801    -1165.933       12.133   690.2
2.1100        -1153.785    -1165.856       12.071   686.7
2.1150        -1153.739    -1165.293       11.554   657.3
2.1200        -1153.650    -1165.053       11.403   648.6
2.1250        -1153.585    -1165.638       12.053   685.6
2.1300        -1153.598    -1166.385       12.787   727.4
2.1350        -1153.645    -1166.201       12.556   714.2
2.1400        -1153.626    -1165.148       11.523   655.5
2.1450        -1153.507    -1164.295       10.788   613.7
2.1500        -1153.358    -1164.352       10.995   625.4
2.1550        -1153.260    -1165.010       11.749   668.4
2.1600        -1153.232    -1165.527       12.295   699.4
2.1650        -1153.242    -1165.739       12.497   710.9
2.1700        -1153.263    -1165.748       12.485   710.2
2.1750        -1153.268    -1165.431       12.162   691.8
2.1800        -1153.234    -1164.995       11.760   669.0
2.1850        -1153.175    -1164.949       11.774   669.8
2.1900        -1153.140    -1165.344       12.204   694.2
2.1950        -1153.149    -1165.705       12.556   714.3
2.2000        -1153.175    -1165.682       12.507   711.5
2.2050        -1153.183    -1165.443       12.260   697.4
2.2100        -1153.174    -1165.386       12.211   694.6
2.2150        -1153.169    -1165.502       12.333   701.5
2.2200        -1153.177    -1165.580       12.404   705.6
2.2250        -1153.185    -1165.567       12.382   704.4
2.2300        -1153.197    -1165.691       12.494   710.7
2.2350        -1153.223    -1165.876       12.653   719.8
2.2400        -1153.261    -1165.957       12.696   722.2
2.2450        -1153.300    -1166.024       12.723   723.8
2.2500        -1153.345    -1166.115       12.771   726.5
2.2550        -1153.392    -1166.156       12.764   726.1
2.2600        -1153.433    -1166.067       12.634   718.7
2.2650        -1153.454    -1165.801       12.347   702.3
2.2700        -1153.441    -1165.404       11.963   680.5
2.2750        -1153.396    -1165.216       11.820   672.4
2.2800        -1153.361    -1165.561       12.200   694.0
2.2850        -1153.378    -1166.183       12.805   728.4
2.2900        -1153.447    -1166.583       13.136   747.2
2.2950        -1153.532    -1166.689       13.157   748.4
2.3000        -1153.614    -1166.677       13.063   743.1
2.3050        -1153.681    -1166.521       12.840   730.4
2.3100        -1153.714    -1166.071       12.356   702.9
2.3150        -1153.698    -1165.656       11.958   680.2
2.3200        -1153.662    -1165.641       11.979   681.4
2.3250        -1153.638    -1165.830       12.192   693.5
2.3300        -1153.636    -1166.004       12.369   703.6
2.3350        -1153.645    -1166.034       12.388   704.7
2.3400        -1153.644    -1165.789       12.144   690.8
2.3450        -1153.613    -1165.425       11.812   671.9
2.3500        -1153.552    -1165.144       11.592   659.4
2.3550        -1153.480    -1165.118       11.638   662.0
2.3600        -1153.425    -1165.340       11.915   677.8
2.3650        -1153.400    -1165.598       12.199   693.9
2.3700        -1153.397    -1165.765       12.367   703.5
2.3750        -1153.407    -1165.807       12.400   705.4
2.3800        -1153.409    -1165.609       12.201   694.0
2.3850        -1153.387    -1165.359       11.972   681.0
2.3900        -1153.351    -1165.305       11.954   680.0
2.3950        -1153.320    -1165.391       12.071   686.6
2.4000        -1153.304    -1165.529       12.225   695.4
2.4050        -1153.302    -1165.656       12.354   702.8
2.4100        -1153.310    -1165.704       12.395   705.1
2.4150        -1153.315    -1165.615       12.300   699.7
2.4200        -1153.311    -1165.595       12.283   698.7
2.4250        -1153.318    -1165.836       12.517   712.1
2.4300        -1153.350    -1166.037       12.687   721.7
2.4350        -1153.381    -1165.845       12.464   709.0
2.4400        -1153.379    -1165.455       12.076   687.0
2.4450        -1153.343    -1165.198       11.855   674.4
2.4500        -1153.302    -1165.301       11.999   682.6
2.4550        -1153.287    -1165.620       12.333   701.6
2.4600        -1153.299    -1165.786       12.487   710.3
2.4650        -1153.313    -1165.669       12.356   702.9
2.4700        -1153.308    -1165.464       12.157   691.5
2.4750        -1153.297    -1165.626       12.329   701.4
2.4800        -1153.320    -1166.102       12.782   727.1
2.4850        -1153.374    -1166.181       12.807   728.5
2.4900        -1153.410    -1165.936       12.526   712.5
2.4950        -1153.433    -1166.074       12.641   719.1
2.5000        -1153.487    -1166.548       13.061   743.0
2.5050        -1153.569    -1166.676       13.107   745.6
2.5100        -1153.633    -1166.322       12.689   721.8
2.5150        -1153.646    -1165.776       12.131   690.0
2.5200        -1153.610    -1165.388       11.778   670.0
2.5250        -1153.550    -1165.193       11.644   662.4
2.5300        -1153.485    -1165.245       11.760   669.0
2.5350        -1153.442    -1165.406       11.964   680.6
2.5400        -1153.408    -1165.355       11.946   679.6
2.5450        -1153.372    -1165.317       11.945   679.5
2.5500        -1153.337    -1165.296       11.959   680.3
2.5550        -1153.297    -1165.068       11.771   669.6
2.5600        -1153.230    -1164.729       11.499   654.1
2.5650        -1153.146    -1164.583       11.437   650.6
2.5700        -1153.066    -1164.680       11.613   660.6
2.5750        -1153.014    -1164.986       11.972   681.0
2.5800        -1152.987    -1164.984       11.997   682.5
2.5850        -1152.951    -1164.853       11.902   677.1
2.5900        -1152.912    -1164.934       12.021   683.8
2.5950        -1152.905    -1165.406       12.501   711.1
2.6000        -1152.944    -1165.784       12.840   730.4
2.6050        -1153.003    -1165.964       12.961   737.3
2.6100        -1153.075    -1166.235       13.160   748.6
2.6150        -1153.182    -1166.801       13.618   774.7
2.6200        -1153.326    -1167.037       13.711   780.0
2.6250        -1153.442    -1166.513       13.071   743.6
2.6300        -1153.484    -1165.851       12.367   703.5
2.6350        -1153.479    -1165.648       12.169   692.2
2.6400        -1153.468    -1165.696       12.228   695.6
2.6450        -1153.469    -1165.907       12.438   707.5
2.6500        -1153.493    -1166.137       12.643   719.2
2.6550        -1153.530    -1166.167       12.637   718.9
2.6600        -1153.549    -1165.858       12.309   700.2
2.6650        -1153.535    -1165.609       12.074   686.8
2.6700        -1153.523    -1166.012       12.488   710.4
2.6750        -1153.575    -1166.777       13.202   751.0
2.6800        -1153.677    -1167.048       13.371   760.6
2.6850        -1153.773    -1166.869       13.096   745.0
2.6900        -1153.832    -1166.449       12.617   717.7
2.6950        -1153.828    -1165.602       11.774   669.7
2.7000        -1153.726    -1164.484       10.758   612.0
2.7050        -1153.549    -1163.953       10.405   591.9
2.7100        -1153.379    -1164.324       10.945   622.6
2.7150        -1153.281    -1164.999       11.718   666.6
2.7200        -1153.242    -1165.304       12.063   686.2
2.7250        -1153.227    -1165.527       12.300   699.7
2.7300        -1153.241    -1165.856       12.615   717.6
2.7350        -1153.273    -1165.796       12.523   712.4
2.7400        -1153.269    -1165.246       11.977   681.3
2.7450        -1153.219    -1164.964       11.745   668.1
2.7500        -1153.179    -1165.424       12.245   696.6
2.7550        -1153.208    -1166.238       13.030   741.2
2.7600        -1153.304    -1166.807       13.503   768.1
2.7650        -1153.426    -1166.953       13.527   769.5
2.7700        -1153.539    -1166.858       13.319   757.6
2.7750        -1153.628    -1166.689       13.061   743.0
2.7800        -1153.687    -1166.383       12.696   722.2
