Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2250        -1149.415    -1166.438       17.023   961.3
2.2300        -1149.491    -1165.994       16.504   932.0
2.2350        -1149.538    -1166.121       16.583   936.4
2.2400        -1149.605    -1166.253       16.648   940.1
2.2450        -1149.649    -1165.857       16.208   915.3
2.2500        -1149.650    -1165.530       15.880   896.7
2.2550        -1149.648    -1165.912       16.264   918.4
2.2600        -1149.697    -1166.305       16.607   937.8
2.2650        -1149.736    -1165.764       16.027   905.0
2.2700        -1149.712    -1165.114       15.402   869.7
2.2750        -1149.671    -1165.556       15.884   897.0
2.2800        -1149.731    -1166.851       17.120   966.8
2.2850        -1149.868    -1167.088       17.219   972.4
2.2900        -1149.951    -1166.173       16.222   916.1
2.2950        -1149.944    -1165.384       15.440   871.9
2.3000        -1149.894    -1165.345       15.450   872.5
2.3050        -1149.848    -1165.345       15.497   875.1
2.3100        -1149.803    -1165.217       15.414   870.4
2.3150        -1149.728    -1164.636       14.907   841.8
2.3200        -1149.607    -1164.218       14.611   825.1
2.3250        -1149.486    -1164.314       14.828   837.3
2.3300        -1149.384    -1164.255       14.871   839.8
2.3350        -1149.271    -1164.053       14.782   834.7
2.3400        -1149.158    -1164.086       14.929   843.0
2.3450        -1149.069    -1164.411       15.342   866.3
2.3500        -1149.042    -1165.016       15.974   902.0
2.3550        -1149.065    -1165.419       16.354   923.5
2.3600        -1149.123    -1165.699       16.576   936.0
2.3650        -1149.185    -1165.703       16.518   932.8
2.3700        -1149.252    -1165.911       16.659   940.7
2.3750        -1149.324    -1165.986       16.663   940.9
2.3800        -1149.391    -1165.829       16.438   928.3
2.3850        -1149.409    -1165.173       15.764   890.2
2.3900        -1149.365    -1164.686       15.321   865.2
2.3950        -1149.298    -1164.665       15.368   867.8
2.4000        -1149.258    -1165.042       15.784   891.3
2.4050        -1149.245    -1165.135       15.890   897.3
2.4100        -1149.226    -1164.913       15.687   885.8
2.4150        -1149.191    -1164.980       15.789   891.6
2.4200        -1149.201    -1165.752       16.551   934.6
2.4250        -1149.289    -1166.491       17.203   971.4
2.4300        -1149.411    -1166.556       17.145   968.2
2.4350        -1149.501    -1166.188       16.687   942.3
2.4400        -1149.563    -1166.154       16.591   936.9
2.4450        -1149.630    -1166.441       16.811   949.3
2.4500        -1149.727    -1166.751       17.024   961.4
2.4550        -1149.817    -1166.436       16.619   938.5
2.4600        -1149.855    -1165.798       15.943   900.3
2.4650        -1149.834    -1165.443       15.608   881.4
2.4700        -1149.821    -1165.803       15.982   902.5
2.4750        -1149.840    -1165.857       16.016   904.4
2.4800        -1149.833    -1165.319       15.486   874.5
2.4850        -1149.769    -1164.906       15.136   854.7
2.4900        -1149.710    -1165.425       15.715   887.4
2.4950        -1149.718    -1166.027       16.309   921.0
2.5000        -1149.760    -1166.110       16.350   923.3
2.5050        -1149.782    -1165.814       16.033   905.4
2.5100        -1149.774    -1165.587       15.813   892.9
2.5150        -1149.749    -1165.391       15.642   883.3
2.5200        -1149.708    -1165.301       15.593   880.5
2.5250        -1149.677    -1165.462       15.785   891.4
2.5300        -1149.668    -1165.756       16.088   908.5
2.5350        -1149.694    -1166.063       16.369   924.3
2.5400        -1149.736    -1166.113       16.377   924.8
2.5450        -1149.781    -1166.160       16.379   924.9
2.5500        -1149.825    -1166.126       16.301   920.5
2.5550        -1149.857    -1165.875       16.018   904.6
2.5600        -1149.847    -1165.326       15.478   874.1
2.5650        -1149.789    -1164.893       15.104   852.9
2.5700        -1149.709    -1164.792       15.083   851.7
2.5750        -1149.639    -1165.001       15.362   867.5
2.5800        -1149.581    -1164.893       15.313   864.7
2.5850        -1149.505    -1164.582       15.078   851.4
2.5900        -1149.432    -1164.792       15.360   867.4
2.5950        -1149.414    -1165.480       16.066   907.2
2.6000        -1149.452    -1165.979       16.527   933.3
2.6050        -1149.510    -1166.070       16.561   935.2
2.6100        -1149.567    -1166.228       16.661   940.8
2.6150        -1149.654    -1166.603       16.949   957.1
2.6200        -1149.754    -1166.436       16.682   942.0
2.6250        -1149.801    -1165.691       15.890   897.3
2.6300        -1149.750    -1164.655       14.905   841.7
2.6350        -1149.603    -1163.764       14.160   799.6
2.6400        -1149.412    -1163.508       14.096   796.0
2.6450        -1149.256    -1164.245       14.989   846.4
2.6500        -1149.206    -1165.249       16.043   905.9
2.6550        -1149.233    -1165.688       16.456   929.3
2.6600        -1149.277    -1165.561       16.284   919.6
2.6650        -1149.288    -1165.149       15.861   895.7
2.6700        -1149.266    -1164.841       15.575   879.5
2.6750        -1149.222    -1164.621       15.398   869.5
2.6800        -1149.177    -1164.665       15.487   874.6
2.6850        -1149.147    -1164.780       15.633   882.8
2.6900        -1149.133    -1165.010       15.876   896.5
2.6950        -1149.147    -1165.292       16.145   911.7
2.7000        -1149.179    -1165.377       16.198   914.7
2.7050        -1149.201    -1165.125       15.925   899.3
2.7100        -1149.197    -1165.018       15.821   893.4
2.7150        -1149.198    -1165.255       16.056   906.7
2.7200        -1149.239    -1165.843       16.604   937.6
2.7250        -1149.334    -1166.412       17.078   964.4
2.7300        -1149.465    -1166.712       17.247   973.9
2.7350        -1149.592    -1166.657       17.065   963.6
2.7400        -1149.705    -1166.653       16.948   957.1
2.7450        -1149.797    -1166.393       16.595   937.1
2.7500        -1149.846    -1165.984       16.139   911.4
2.7550        -1149.861    -1165.970       16.109   909.7
2.7600        -1149.908    -1166.659       16.750   945.9
2.7650        -1150.018    -1167.215       17.196   971.1
2.7700        -1150.140    -1167.016       16.877   953.0
2.7750        -1150.194    -1166.161       15.967   901.7
2.7800        -1150.166    -1165.561       15.396   869.4
2.7850        -1150.107    -1165.505       15.398   869.5
2.7900        -1150.062    -1165.613       15.551   878.2
2.7950        -1150.007    -1165.188       15.181   857.2
2.8000        -1149.917    -1164.897       14.980   845.9
2.8050        -1149.824    -1165.019       15.195   858.1
2.8100        -1149.765    -1165.235       15.471   873.6
2.8150        -1149.707    -1164.856       15.150   855.5
2.8200        -1149.613    -1164.504       14.892   840.9
2.8250        -1149.521    -1164.805       15.284   863.1
2.8300        -1149.497    -1165.581       16.084   908.3
2.8350        -1149.531    -1165.852       16.321   921.6
2.8400        -1149.563    -1165.649       16.086   908.4
2.8450        -1149.565    -1165.430       15.865   895.9
2.8500        -1149.558    -1165.467       15.908   898.3
2.8550        -1149.551    -1165.294       15.743   889.0
2.8600        -1149.519    -1164.848       15.328   865.6
2.8650        -1149.426    -1164.026       14.600   824.5
2.8700        -1149.277    -1163.659       14.382   812.1
2.8750        -1149.134    -1163.738       14.604   824.7
2.8800        -1149.012    -1163.858       14.845   838.3
2.8850        -1148.895    -1163.572       14.676   828.8
2.8900        -1148.751    -1163.251       14.500   818.8
2.8950        -1148.636    -1164.033       15.397   869.4
2.9000        -1148.658    -1165.763       17.105   965.9
2.9050        -1148.836    -1167.007       18.171  1026.1
2.9100        -1149.048    -1166.818       17.770  1003.4
2.9150        -1149.209    -1166.459       17.250   974.1
2.9200        -1149.351    -1166.743       17.391   982.1
2.9250        -1149.510    -1166.898       17.388   981.9
2.9300        -1149.630    -1166.232       16.602   937.5
2.9350        -1149.665    -1165.672       16.006   903.9
2.9400        -1149.666    -1165.748       16.082   908.1
2.9450        -1149.684    -1165.900       16.216   915.7
2.9500        -1149.701    -1165.726       16.025   904.9
2.9550        -1149.691    -1165.507       15.816   893.1
2.9600        -1149.688    -1165.774       16.086   908.4
2.9650        -1149.714    -1166.131       16.418   927.1
2.9700        -1149.774    -1166.325       16.552   934.7
2.9750        -1149.817    -1166.033       16.217   915.7
2.9800        -1149.841    -1165.897       16.057   906.7
2.9850        -1149.844    -1165.618       15.774   890.8
2.9900        -1149.818    -1165.276       15.458   872.9
2.9950        -1149.772    -1165.251       15.480   874.1
3.0000        -1149.755    -1165.778       16.022   904.8
3.0050        -1149.795    -1166.401       16.606   937.7
3.0100        -1149.896    -1167.128       17.231   973.0
3.0150        -1150.039    -1167.425       17.386   981.8
3.0200        -1150.166    -1166.964       16.798   948.6
3.0250        -1150.202    -1165.934       15.732   888.4
3.0300        -1150.151    -1165.240       15.090   852.1
3.0350        -1150.047    -1164.814       14.767   833.9
3.0400        -1149.926    -1164.542       14.616   825.4
3.0450        -1149.784    -1164.240       14.456   816.3
3.0500        -1149.647    -1164.363       14.716   831.0
3.0550        -1149.550    -1164.835       15.285   863.1
3.0600        -1149.518    -1165.343       15.825   893.6
3.0650        -1149.504    -1165.103       15.599   880.9
3.0700        -1149.454    -1164.521       15.067   850.8
3.0750        -1149.355    -1164.172       14.817   836.7
3.0800        -1149.259    -1164.391       15.132   854.5
3.0850        -1149.172    -1164.141       14.969   845.3
3.0900        -1149.060    -1163.829       14.769   834.0
3.0950        -1148.940    -1163.848       14.908   841.9
3.1000        -1148.858    -1164.328       15.470   873.6
3.1050        -1148.830    -1164.631       15.801   892.3
3.1100        -1148.822    -1164.871       16.049   906.3
3.1150        -1148.843    -1165.110       16.267   918.6
3.1200        -1148.877    -1165.290       16.412   926.8
3.1250        -1148.933    -1165.582       16.649   940.2
3.1300        -1149.008    -1165.748       16.740   945.3
3.1350        -1149.076    -1165.604       16.527   933.3
3.1400        -1149.123    -1165.495       16.373   924.6
3.1450        -1149.168    -1165.783       16.615   938.2
3.1500        -1149.269    -1166.606       17.337   979.0
3.1550        -1149.414    -1166.793       17.379   981.4
3.1600        -1149.536    -1166.428       16.893   953.9
3.1650        -1149.610    -1166.173       16.563   935.3
3.1700        -1149.665    -1166.201       16.536   933.8
3.1750        -1149.731    -1166.487       16.756   946.2
3.1800        -1149.818    -1166.682       16.864   952.3
3.1850        -1149.902    -1166.549       16.647   940.1
3.1900        -1149.956    -1166.234       16.278   919.2
3.1950        -1149.980    -1165.972       15.992   903.1
3.2000        -1149.981    -1165.774       15.793   891.8
3.2050        -1149.958    -1165.483       15.525   876.7
3.2100        -1149.913    -1165.457       15.545   877.8
3.2150        -1149.901    -1166.157       16.256   918.0
3.2200        -1149.964    -1166.845       16.881   953.3
3.2250        -1150.047    -1166.546       16.499   931.7
3.2300        -1150.054    -1165.539       15.485   874.4
3.2350        -1149.979    -1164.987       15.009   847.5
3.2400        -1149.888    -1165.087       15.199   858.3
3.2450        -1149.821    -1165.173       15.352   866.9
3.2500        -1149.749    -1164.823       15.074   851.2
3.2550        -1149.643    -1164.463       14.820   836.9
3.2600        -1149.549    -1164.938       15.390   869.0
3.2650        -1149.526    -1165.562       16.036   905.5
3.2700        -1149.537    -1165.474       15.937   899.9
3.2750        -1149.502    -1164.682       15.180   857.2
3.2800        -1149.396    -1164.121       14.725   831.5
3.2850        -1149.281    -1164.354       15.072   851.1
3.2900        -1149.226    -1165.026       15.800   892.2
3.2950        -1149.226    -1165.336       16.110   909.7
3.3000        -1149.243    -1165.421       16.178   913.6
3.3050        -1149.265    -1165.481       16.216   915.7
3.3100        -1149.287    -1165.422       16.136   911.2
3.3150        -1149.287    -1165.026       15.740   888.8
3.3200        -1149.249    -1164.779       15.530   877.0
3.3250        -1149.218    -1165.056       15.837   894.3
3.3300        -1149.226    -1165.469       16.243   917.2
3.3350        -1149.271    -1165.739       16.467   929.9
3.3400        -1149.319    -1165.671       16.352   923.4
3.3450        -1149.357    -1165.648       16.291   920.0
3.3500        -1149.386    -1165.636       16.251   917.7
3.3550        -1149.422    -1165.855       16.433   927.9
3.3600        -1149.480    -1166.205       16.724   944.4
3.3650        -1149.571    -1166.532       16.962   957.8
3.3700        -1149.668    -1166.535       16.867   952.5
3.3750        -1149.745    -1166.295       16.550   934.6
3.3800        -1149.793    -1166.263       16.471   930.1
3.3850        -1149.856    -1166.598       16.742   945.4
3.3900        -1149.937    -1166.695       16.758   946.3
3.3950        -1150.000    -1166.296       16.296   920.2
3.4000        -1149.999    -1165.585       15.587   880.2
3.4050        -1149.942    -1165.167       15.225   859.8
3.4100        -1149.862    -1165.007       15.145   855.3
3.4150        -1149.776    -1164.820       15.045   849.6
3.4200        -1149.685    -1164.884       15.199   858.3
3.4250        -1149.629    -1165.277       15.648   883.6
3.4300        -1149.601    -1165.202       15.602   881.0
3.4350        -1149.537    -1164.458       14.921   842.6
3.4400        -1149.403    -1163.785       14.382   812.1
3.4450        -1149.259    -1163.909       14.650   827.3
3.4500        -1149.152    -1164.239       15.087   851.9
3.4550        -1149.084    -1164.570       15.486   874.5
3.4600        -1149.054    -1164.923       15.869   896.1
3.4650        -1149.059    -1165.214       16.155   912.3
3.4700        -1149.088    -1165.280       16.192   914.3
3.4750        -1149.107    -1165.142       16.035   905.5
3.4800        -1149.119    -1165.271       16.152   912.1
3.4850        -1149.158    -1165.733       16.574   936.0
3.4900        -1149.234    -1166.003       16.768   946.9
3.4950        -1149.295    -1165.440       16.145   911.7
3.5000        -1149.265    -1164.398       15.134   854.6
3.5050        -1149.168    -1164.242       15.074   851.2
3.5100        -1149.133    -1165.322       16.189   914.2
3.5150        -1149.203    -1166.187       16.984   959.1
3.5200        -1149.309    -1166.090       16.780   947.6
3.5250        -1149.372    -1165.649       16.277   919.2
3.5300        -1149.398    -1165.538       16.140   911.4
3.5350        -1149.424    -1165.743       16.319   921.5
3.5400        -1149.468    -1165.817       16.349   923.2
3.5450        -1149.486    -1165.403       15.918   898.9
3.5500        -1149.477    -1165.473       15.996   903.3
3.5550        -1149.511    -1166.274       16.763   946.6
3.5600        -1149.629    -1167.144       17.515   989.1
3.5650        -1149.789    -1167.270       17.482   987.2
3.5700        -1149.913    -1166.786       16.872   952.8
3.5750        -1149.977    -1166.323       16.347   923.1
3.5800        -1150.004    -1166.207       16.202   914.9
3.5850        -1150.026    -1166.164       16.139   911.3
3.5900        -1150.034    -1166.018       15.985   902.7
3.5950        -1150.032    -1165.972       15.940   900.1
3.6000        -1150.024    -1165.807       15.783   891.2
3.6050        -1149.980    -1165.143       15.164   856.3
3.6100        -1149.868    -1164.515       14.646   827.1
3.6150        -1149.747    -1164.786       15.040   849.3
3.6200        -1149.689    -1165.496       15.807   892.6
3.6250        -1149.689    -1165.731       16.042   905.9
3.6300        -1149.683    -1165.416       15.733   888.5
3.6350        -1149.645    -1165.135       15.490   874.7
3.6400        -1149.595    -1165.102       15.507   875.7
3.6450        -1149.553    -1165.094       15.541   877.6
3.6500        -1149.499    -1164.822       15.322   865.2
3.6550        -1149.432    -1164.734       15.302   864.1
3.6600        -1149.382    -1165.210       15.828   893.8
3.6650        -1149.402    -1165.876       16.474   930.3
3.6700        -1149.450    -1165.756       16.306   920.8
3.6750        -1149.447    -1164.857       15.410   870.2
3.6800        -1149.355    -1164.194       14.839   838.0
3.6850        -1149.249    -1164.245       14.996   846.8
3.6900        -1149.176    -1164.482       15.307   864.4
3.6950        -1149.103    -1164.036       14.933   843.3
3.7000        -1148.978    -1163.524       14.546   821.4
3.7050        -1148.863    -1164.116       15.253   861.3
3.7100        -1148.853    -1165.275       16.421   927.3
3.7150        -1148.926    -1165.645       16.718   944.1
3.7200        -1148.985    -1165.217       16.232   916.6
3.7250        -1149.010    -1165.244       16.234   916.7
3.7300        -1149.067    -1165.940       16.874   952.8
3.7350        -1149.186    -1166.395       17.209   971.8
3.7400        -1149.284    -1165.771       16.487   931.0
3.7450        -1149.309    -1165.197       15.888   897.2
3.7500        -1149.298    -1165.086       15.788   891.5
3.7550        -1149.286    -1165.132       15.846   894.8
3.7600        -1149.285    -1165.319       16.034   905.4
3.7650        -1149.314    -1165.780       16.466   929.8
3.7700        -1149.392    -1166.356       16.965   958.0
3.7750        -1149.509    -1166.702       17.192   970.9
3.7800        -1149.626    -1166.540       16.914   955.1
3.7850        -1149.701    -1166.065       16.364   924.1
3.7900        -1149.716    -1165.503       15.787   891.5
3.7950        -1149.697    -1165.481       15.784   891.3
3.8000        -1149.698    -1165.797       16.099   909.1
3.8050        -1149.717    -1165.867       16.150   912.0
3.8100        -1149.739    -1165.897       16.158   912.5
3.8150        -1149.765    -1166.089       16.324   921.8
3.8200        -1149.821    -1166.457       16.636   939.4
3.8250        -1149.885    -1166.217       16.332   922.3
3.8300        -1149.886    -1165.394       15.508   875.8
3.8350        -1149.832    -1165.239       15.407   870.0
3.8400        -1149.799    -1165.555       15.756   889.8
3.8450        -1149.775    -1165.259       15.484   874.4
3.8500        -1149.712    -1164.839       15.126   854.2
3.8550        -1149.637    -1164.951       15.314   864.8
3.8600        -1149.597    -1165.262       15.665   884.6
3.8650        -1149.551    -1164.559       15.008   847.5
3.8700        -1149.407    -1163.539       14.132   798.0
3.8750        -1149.247    -1164.073       14.826   837.2
3.8800        -1149.188    -1165.193       16.005   903.8
3.8850        -1149.220    -1165.522       16.301   920.5
3.8900        -1149.232    -1165.026       15.795   891.9
3.8950        -1149.209    -1164.992       15.783   891.3
3.9000        -1149.213    -1165.496       16.283   919.5
3.9050        -1149.265    -1165.791       16.527   933.3
3.9100        -1149.311    -1165.479       16.169   913.1
3.9150        -1149.303    -1164.831       15.528   876.9
3.9200        -1149.270    -1165.080       15.810   892.8
3.9250        -1149.282    -1165.612       16.330   922.2
3.9300        -1149.307    -1165.011       15.704   886.8
3.9350        -1149.250    -1164.582       15.332   865.8
3.9400        -1149.200    -1165.029       15.830   893.9
3.9450        -1149.189    -1165.227       16.037   905.6
3.9500        -1149.222    -1165.249       16.027   905.1
3.9550        -1149.225    -1165.069       15.844   894.7
3.9600        -1149.218    -1165.344       16.126   910.6
3.9650        -1149.257    -1165.715       16.458   929.4
3.9700        -1149.310    -1165.474       16.164   912.8
3.9750        -1149.317    -1164.913       15.596   880.7
3.9800        -1149.283    -1164.639       15.356   867.2
3.9850        -1149.259    -1165.228       15.969   901.8
3.9900        -1149.305    -1165.743       16.438   928.3
3.9950        -1149.366    -1165.607       16.241   917.1
4.0000        -1149.370    -1164.635       15.265   862.0
4.0050        -1149.282    -1164.010       14.728   831.7
4.0100        -1149.186    -1164.449       15.264   861.9
4.0150        -1149.183    -1165.626       16.443   928.5
4.0200        -1149.264    -1166.096       16.832   950.5
4.0250        -1149.358    -1166.061       16.703   943.2
4.0300        -1149.408    -1165.678       16.270   918.8
4.0350        -1149.442    -1165.694       16.252   917.7
4.0400        -1149.459    -1165.562       16.103   909.4
4.0450        -1149.481    -1165.859       16.378   924.9
4.0500        -1149.531    -1166.285       16.754   946.1
4.0550        -1149.628    -1166.851       17.223   972.6
4.0600        -1149.753    -1166.920       17.166   969.4
4.0650        -1149.837    -1166.399       16.562   935.2
4.0700        -1149.893    -1166.368       16.475   930.3
4.0750        -1149.953    -1166.610       16.657   940.6
4.0800        -1150.052    -1167.044       16.992   959.6
4.0850        -1150.128    -1166.353       16.226   916.3
4.0900        -1150.103    -1165.327       15.223   859.7
4.0950        -1149.999    -1164.549       14.549   821.6
4.1000        -1149.853    -1164.516       14.663   828.0
4.1050        -1149.758    -1164.957       15.199   858.3
4.1100        -1149.678    -1164.808       15.131   854.4
4.1150        -1149.609    -1164.875       15.266   862.1
4.1200        -1149.559    -1165.181       15.622   882.2
4.1250        -1149.541    -1165.523       15.981   902.5
4.1300        -1149.547    -1165.456       15.909   898.3
4.1350        -1149.510    -1164.539       15.029   848.7
4.1400        -1149.404    -1164.075       14.671   828.5
4.1450        -1149.294    -1164.432       15.139   854.9
4.1500        -1149.243    -1164.975       15.732   888.4
4.1550        -1149.242    -1165.224       15.981   902.5
4.1600        -1149.199    -1164.398       15.199   858.3
4.1650        -1149.119    -1164.144       15.026   848.5
4.1700        -1149.039    -1164.291       15.252   861.3
4.1750        -1149.000    -1164.823       15.823   893.5
4.1800        -1148.990    -1164.709       15.719   887.6
4.1850        -1148.977    -1164.820       15.843   894.7
4.1900        -1148.995    -1165.621       16.625   938.8
4.1950        -1149.097    -1166.299       17.202   971.4
4.2000        -1149.204    -1166.075       16.871   952.7
4.2050        -1149.264    -1165.518       16.254   917.8
4.2100        -1149.272    -1165.345       16.073   907.6
4.2150        -1149.285    -1165.443       16.158   912.5
4.2200        -1149.298    -1165.448       16.150   912.0
4.2250        -1149.316    -1165.396       16.079   908.0
4.2300        -1149.318    -1165.214       15.895   897.6
4.2350        -1149.318    -1165.264       15.947   900.5
4.2400        -1149.331    -1165.678       16.346   923.1
4.2450        -1149.418    -1166.626       17.207   971.7
4.2500        -1149.557    -1166.944       17.387   981.8
4.2550        -1149.684    -1166.498       16.814   949.5
4.2600        -1149.715    -1165.271       15.556   878.4
4.2650        -1149.638    -1164.560       14.922   842.7
4.2700        -1149.553    -1165.037       15.484   874.4
4.2750        -1149.560    -1166.118       16.558   935.0
4.2800        -1149.636    -1166.229       16.594   937.0
4.2850        -1149.669    -1165.385       15.716   887.5
4.2900        -1149.636    -1165.430       15.793   891.8
4.2950        -1149.658    -1166.205       16.547   934.4
4.3000        -1149.733    -1166.295       16.562   935.3
4.3050        -1149.764    -1165.553       15.789   891.6
4.3100        -1149.727    -1165.164       15.437   871.7
4.3150        -1149.695    -1165.584       15.889   897.3
4.3200        -1149.729    -1166.382       16.654   940.4
4.3250        -1149.810    -1166.418       16.608   937.8
4.3300        -1149.847    -1165.662       15.815   893.1
4.3350        -1149.805    -1164.804       15.000   847.0
4.3400        -1149.699    -1164.614       14.914   842.2
4.3450        -1149.604    -1164.677       15.073   851.2
4.3500        -1149.515    -1164.426       14.911   842.0
4.3550        -1149.377    -1163.667       14.290   807.0
4.3600        -1149.203    -1163.557       14.354   810.6
4.3650        -1149.073    -1164.255       15.182   857.3
4.3700        -1149.041    -1165.075       16.034   905.4
4.3750        -1149.035    -1164.703       15.668   884.8
4.3800        -1148.991    -1164.563       15.572   879.4
4.3850        -1148.989    -1165.548       16.559   935.1
4.3900        -1149.112    -1166.882       17.770  1003.5
4.3950        -1149.284    -1166.495       17.210   971.9
4.4000        -1149.340    -1165.078       15.738   888.7
4.4050        -1149.269    -1164.160       14.891   840.9
4.4100        -1149.179    -1164.630       15.451   872.5
4.4150        -1149.174    -1165.444       16.270   918.8
4.4200        -1149.225    -1165.775       16.550   934.6
4.4250        -1149.273    -1165.518       16.244   917.3
4.4300        -1149.303    -1165.691       16.388   925.4
4.4350        -1149.399    -1166.910       17.511   988.8
4.4400        -1149.570    -1167.017       17.447   985.2
4.4450        -1149.669    -1165.930       16.260   918.2
4.4500        -1149.632    -1164.567       14.935   843.4
4.4550        -1149.520    -1164.394       14.874   839.9
4.4600        -1149.434    -1164.728       15.295   863.7
4.4650        -1149.391    -1164.838       15.447   872.3
4.4700        -1149.339    -1164.586       15.246   861.0
4.4750        -1149.287    -1164.911       15.624   882.3
4.4800        -1149.308    -1165.902       16.595   937.1
4.4850        -1149.412    -1166.509       17.098   965.5
4.4900        -1149.511    -1166.032       16.521   932.9
4.4950        -1149.543    -1165.465       15.922   899.1
4.5000        -1149.540    -1165.482       15.942   900.2
4.5050        -1149.568    -1166.092       16.524   933.1
4.5100        -1149.633    -1166.228       16.595   937.1
4.5150        -1149.682    -1166.007       16.325   921.9
4.5200        -1149.714    -1166.021       16.308   920.9
4.5250        -1149.764    -1166.329       16.564   935.4
4.5300        -1149.806    -1165.805       15.999   903.5
4.5350        -1149.781    -1165.097       15.317   864.9
4.5400        -1149.702    -1164.770       15.068   850.9
4.5450        -1149.642    -1165.319       15.677   885.3
4.5500        -1149.654    -1165.897       16.243   917.2
4.5550        -1149.703    -1166.106       16.403   926.3
4.5600        -1149.719    -1165.298       15.580   879.8
4.5650        -1149.644    -1164.381       14.737   832.2
4.5700        -1149.514    -1164.085       14.571   822.8
4.5750        -1149.407    -1164.550       15.144   855.2
4.5800        -1149.355    -1164.783       15.429   871.3
4.5850        -1149.306    -1164.623       15.317   864.9
4.5900        -1149.237    -1164.367       15.130   854.4
4.5950        -1149.181    -1164.810       15.629   882.6
4.6000        -1149.191    -1165.490       16.299   920.4
4.6050        -1149.249    -1165.651       16.402   926.2
4.6100        -1149.278    -1165.176       15.897   897.7
4.6150        -1149.273    -1165.028       15.755   889.7
4.6200        -1149.249    -1164.905       15.656   884.1
4.6250        -1149.224    -1164.782       15.558   878.5
4.6300        -1149.179    -1164.511       15.332   865.8
4.6350        -1149.127    -1164.634       15.507   875.7
4.6400        -1149.110    -1165.074       15.964   901.5
4.6450        -1149.137    -1165.568       16.431   927.8
4.6500        -1149.200    -1166.144       16.944   956.8
4.6550        -1149.330    -1166.805       17.474   986.8
4.6600        -1149.483    -1166.888       17.405   982.8
4.6650        -1149.615    -1166.611       16.997   959.8
4.6700        -1149.692    -1166.019       16.327   922.0
4.6750        -1149.701    -1165.450       15.749   889.3
4.6800        -1149.674    -1165.324       15.650   883.8
4.6850        -1149.648    -1165.351       15.704   886.8
4.6900        -1149.633    -1165.529       15.896   897.6
4.6950        -1149.636    -1165.742       16.106   909.5
4.7000        -1149.674    -1166.293       16.620   938.5
4.7050        -1149.764    -1166.758       16.993   959.6
4.7100        -1149.863    -1166.637       16.775   947.3
4.7150        -1149.931    -1166.384       16.453   929.1
4.7200        -1149.974    -1166.243       16.269   918.7
4.7250        -1150.005    -1166.243       16.238   917.0
4.7300        -1150.037    -1166.287       16.250   917.6
4.7350        -1150.068    -1166.265       16.197   914.6
4.7400        -1150.076    -1165.864       15.787   891.5
4.7450        -1150.048    -1165.642       15.594   880.6
4.7500        -1150.022    -1165.790       15.768   890.4
4.7550        -1150.011    -1165.781       15.770   890.5
4.7600        -1149.966    -1165.020       15.053   850.0
4.7650        -1149.858    -1164.669       14.811   836.4
4.7700        -1149.759    -1164.872       15.113   853.4
4.7750        -1149.693    -1165.066       15.373   868.1
4.7800        -1149.613    -1164.343       14.730   831.8
4.7850        -1149.463    -1163.636       14.173   800.4
4.7900        -1149.289    -1163.711       14.422   814.4
4.7950        -1149.173    -1164.536       15.362   867.5
4.8000        -1149.149    -1165.168       16.019   904.6
4.8050        -1149.165    -1165.366       16.202   914.9
4.8100        -1149.189    -1165.464       16.275   919.0
4.8150        -1149.244    -1165.981       16.737   945.2
4.8200        -1149.330    -1166.055       16.725   944.5
4.8250        -1149.384    -1165.451       16.067   907.3
4.8300        -1149.371    -1164.874       15.503   875.5
4.8350        -1149.340    -1165.231       15.891   897.4
4.8400        -1149.381    -1166.180       16.799   948.6
4.8450        -1149.500    -1166.788       17.287   976.2
4.8500        -1149.624    -1166.597       16.972   958.4
4.8550        -1149.733    -1166.800       17.067   963.8
4.8600        -1149.853    -1166.933       17.080   964.5
4.8650        -1149.953    -1166.554       16.601   937.4
4.8700        -1149.979    -1165.625       15.645   883.5
4.8750        -1149.927    -1165.112       15.185   857.5
4.8800        -1149.847    -1164.950       15.103   852.9
4.8850        -1149.777    -1165.101       15.325   865.4
4.8900        -1149.729    -1165.307       15.578   879.7
4.8950        -1149.714    -1165.704       15.990   902.9
4.9000        -1149.736    -1166.009       16.273   918.9
4.9050        -1149.777    -1166.076       16.299   920.4
4.9100        -1149.796    -1165.753       15.957   901.1
4.9150        -1149.796    -1165.832       16.036   905.5
4.9200        -1149.829    -1166.442       16.612   938.1
4.9250        -1149.918    -1166.831       16.913   955.1
4.9300        -1149.998    -1166.412       16.413   926.9
4.9350        -1150.010    -1165.554       15.545   877.8
4.9400        -1149.935    -1164.720       14.785   834.9
4.9450        -1149.810    -1164.470       14.660   827.8
4.9500        -1149.712    -1165.075       15.364   867.6
4.9550        -1149.700    -1165.963       16.263   918.4
4.9600        -1149.740    -1166.071       16.331   922.2
4.9650        -1149.764    -1165.877       16.113   909.9
4.9700        -1149.786    -1166.022       16.236   916.9
4.9750        -1149.816    -1165.992       16.176   913.5
4.9800        -1149.823    -1165.552       15.729   888.2
4.9850        -1149.783    -1165.103       15.320   865.1
4.9900        -1149.719    -1164.981       15.262   861.8
4.9950        -1149.662    -1165.184       15.523   876.6
5.0000        -1149.645    -1165.758       16.113   909.9
