Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
8.0600        -1143.415    -1162.143       18.728  1065.4
8.0650        -1143.461    -1160.997       17.536   997.5
8.0700        -1143.443    -1160.889       17.446   992.4
8.0750        -1143.438    -1161.214       17.775  1011.2
8.0800        -1143.464    -1161.458       17.994  1023.6
8.0850        -1143.502    -1161.492       17.990  1023.4
8.0900        -1143.528    -1161.278       17.750  1009.7
8.0950        -1143.551    -1161.462       17.911  1018.9
8.1000        -1143.576    -1161.280       17.703  1007.0
8.1050        -1143.567    -1160.722       17.155   975.9
8.1100        -1143.504    -1160.235       16.731   951.8
8.1150        -1143.431    -1160.446       17.014   967.9
8.1200        -1143.407    -1161.019       17.612  1001.9
8.1250        -1143.438    -1161.541       18.103  1029.8
8.1300        -1143.510    -1161.835       18.325  1042.4
8.1350        -1143.580    -1161.558       17.979  1022.7
8.1400        -1143.601    -1161.100       17.500   995.5
8.1450        -1143.605    -1161.391       17.786  1011.8
8.1500        -1143.661    -1162.083       18.423  1048.0
8.1550        -1143.770    -1162.568       18.799  1069.4
8.1600        -1143.891    -1162.469       18.578  1056.8
8.1650        -1143.959    -1161.675       17.717  1007.8
8.1700        -1143.927    -1160.783       16.856   958.9
8.1750        -1143.843    -1160.579       16.737   952.1
8.1800        -1143.765    -1160.844       17.079   971.5
8.1850        -1143.730    -1161.130       17.401   989.8
8.1900        -1143.708    -1161.049       17.341   986.4
8.1950        -1143.665    -1160.692       17.027   968.6
8.2000        -1143.605    -1160.641       17.037   969.1
8.2050        -1143.551    -1160.588       17.037   969.2
8.2100        -1143.480    -1160.105       16.625   945.7
8.2150        -1143.356    -1159.461       16.105   916.1
8.2200        -1143.213    -1159.537       16.324   928.6
8.2250        -1143.113    -1159.949       16.836   957.7
8.2300        -1143.054    -1160.213       17.158   976.0
8.2350        -1143.014    -1160.318       17.304   984.3
8.2400        -1142.996    -1160.665       17.669  1005.1
8.2450        -1143.031    -1161.360       18.329  1042.6
8.2500        -1143.133    -1162.062       18.928  1076.7
8.2550        -1143.264    -1162.122       18.858  1072.7
8.2600        -1143.371    -1161.853       18.482  1051.3
8.2650        -1143.442    -1161.500       18.058  1027.2
8.2700        -1143.469    -1161.083       17.614  1002.0
8.2750        -1143.453    -1160.621       17.168   976.6
8.2800        -1143.394    -1160.229       16.835   957.6
8.2850        -1143.329    -1160.315       16.985   966.2
8.2900        -1143.283    -1160.493       17.210   979.0
8.2950        -1143.255    -1160.542       17.287   983.3
8.3000        -1143.210    -1160.165       16.955   964.5
8.3050        -1143.149    -1160.301       17.151   975.7
8.3100        -1143.135    -1160.971       17.836  1014.6
8.3150        -1143.182    -1161.326       18.144  1032.1
8.3200        -1143.219    -1160.887       17.669  1005.1
8.3250        -1143.214    -1160.710       17.496   995.3
8.3300        -1143.229    -1161.293       18.064  1027.6
8.3350        -1143.303    -1161.741       18.437  1048.8
8.3400        -1143.370    -1161.179       17.809  1013.1
8.3450        -1143.354    -1160.383       17.029   968.7
8.3500        -1143.302    -1160.528       17.225   979.9
8.3550        -1143.306    -1161.305       18.000  1023.9
8.3600        -1143.367    -1161.558       18.191  1034.8
8.3650        -1143.411    -1161.124       17.713  1007.6
8.3700        -1143.397    -1160.598       17.201   978.5
8.3750        -1143.359    -1160.686       17.327   985.6
8.3800        -1143.346    -1161.014       17.668  1005.1
8.3850        -1143.364    -1161.328       17.964  1021.9
8.3900        -1143.412    -1161.549       18.137  1031.7
8.3950        -1143.456    -1161.355       17.899  1018.2
8.4000        -1143.471    -1161.063       17.592  1000.7
8.4050        -1143.456    -1160.788       17.333   986.0
8.4100        -1143.424    -1160.691       17.268   982.3
8.4150        -1143.402    -1161.092       17.689  1006.3
8.4200        -1143.443    -1161.837       18.394  1046.4
8.4250        -1143.535    -1162.118       18.583  1057.1
8.4300        -1143.613    -1161.686       18.073  1028.1
8.4350        -1143.635    -1161.325       17.691  1006.3
8.4400        -1143.651    -1161.629       17.977  1022.6
8.4450        -1143.704    -1162.015       18.311  1041.6
8.4500        -1143.775    -1161.981       18.207  1035.7
8.4550        -1143.812    -1161.488       17.676  1005.5
8.4600        -1143.787    -1160.807       17.020   968.2
8.4650        -1143.711    -1160.417       16.706   950.3
8.4700        -1143.617    -1160.232       16.615   945.1
8.4750        -1143.514    -1160.083       16.569   942.6
8.4800        -1143.410    -1160.055       16.645   946.8
8.4850        -1143.326    -1160.324       16.998   966.9
8.4900        -1143.285    -1160.647       17.362   987.6
8.4950        -1143.265    -1160.756       17.491   995.0
8.5000        -1143.256    -1160.758       17.503   995.6
8.5050        -1143.237    -1160.598       17.361   987.6
8.5100        -1143.202    -1160.291       17.089   972.1
8.5150        -1143.130    -1159.881       16.751   952.9
8.5200        -1143.044    -1159.872       16.828   957.3
8.5250        -1142.983    -1160.293       17.310   984.7
8.5300        -1142.972    -1160.665       17.693  1006.5
8.5350        -1142.981    -1160.665       17.684  1005.9
8.5400        -1142.978    -1160.493       17.515   996.3
8.5450        -1142.984    -1160.997       18.013  1024.7
8.5500        -1143.065    -1161.948       18.883  1074.1
8.5550        -1143.211    -1162.316       19.104  1086.8
8.5600        -1143.337    -1161.821       18.484  1051.5
8.5650        -1143.390    -1161.240       17.850  1015.4
8.5700        -1143.409    -1161.306       17.897  1018.1
8.5750        -1143.464    -1161.896       18.433  1048.5
8.5800        -1143.545    -1161.826       18.281  1039.9
8.5850        -1143.593    -1161.450       17.857  1015.8
8.5900        -1143.624    -1161.739       18.115  1030.5
8.5950        -1143.722    -1162.700       18.978  1079.6
8.6000        -1143.879    -1162.849       18.970  1079.1
8.6050        -1143.982    -1162.014       18.031  1025.7
8.6100        -1143.988    -1161.197       17.209   978.9
8.6150        -1143.954    -1161.222       17.267   982.2
8.6200        -1143.927    -1161.104       17.177   977.1
8.6250        -1143.859    -1160.381       16.521   939.8
8.6300        -1143.720    -1159.665       15.945   907.0
8.6350        -1143.582    -1160.257       16.676   948.6
8.6400        -1143.546    -1161.353       17.807  1012.9
8.6450        -1143.590    -1161.661       18.071  1027.9
8.6500        -1143.605    -1160.944       17.339   986.3
8.6550        -1143.548    -1160.341       16.793   955.3
8.6600        -1143.462    -1160.209       16.747   952.7
8.6650        -1143.377    -1160.201       16.824   957.0
8.6700        -1143.292    -1159.848       16.557   941.8
8.6750        -1143.166    -1159.361       16.195   921.2
8.6800        -1143.036    -1159.768       16.732   951.8
8.6850        -1143.014    -1161.237       18.223  1036.6
8.6900        -1143.123    -1162.032       18.909  1075.7
8.6950        -1143.232    -1161.507       18.274  1039.5
8.7000        -1143.266    -1160.849       17.583  1000.2
8.7050        -1143.252    -1160.611       17.359   987.5
8.7100        -1143.225    -1160.403       17.178   977.2
8.7150        -1143.164    -1159.925       16.761   953.5
8.7200        -1143.082    -1160.005       16.922   962.6
8.7250        -1143.050    -1160.798       17.748  1009.6
8.7300        -1143.112    -1161.645       18.533  1054.2
8.7350        -1143.208    -1161.514       18.306  1041.3
8.7400        -1143.240    -1160.538       17.299   984.0
8.7450        -1143.174    -1159.736       16.562   942.1
8.7500        -1143.080    -1159.933       16.853   958.7
8.7550        -1143.040    -1160.594       17.553   998.5
8.7600        -1143.064    -1161.064       18.001  1024.0
8.7650        -1143.110    -1161.133       18.022  1025.2
8.7700        -1143.169    -1161.581       18.412  1047.4
8.7750        -1143.288    -1162.423       19.135  1088.5
8.7800        -1143.461    -1162.735       19.274  1096.4
8.7850        -1143.605    -1162.221       18.616  1059.0
8.7900        -1143.681    -1161.727       18.046  1026.5
8.7950        -1143.714    -1161.480       17.767  1010.7
8.8000        -1143.723    -1161.199       17.476   994.1
8.8050        -1143.686    -1160.535       16.849   958.5
8.8100        -1143.590    -1159.957       16.367   931.0
8.8150        -1143.463    -1159.764       16.301   927.3
8.8200        -1143.356    -1160.168       16.812   956.3
8.8250        -1143.317    -1160.920       17.603  1001.3
8.8300        -1143.357    -1161.672       18.314  1041.8
8.8350        -1143.445    -1161.939       18.495  1052.1
8.8400        -1143.527    -1161.733       18.206  1035.7
8.8450        -1143.575    -1161.475       17.900  1018.3
8.8500        -1143.608    -1161.536       17.928  1019.8
8.8550        -1143.645    -1161.568       17.923  1019.5
8.8600        -1143.673    -1161.385       17.711  1007.5
8.8650        -1143.672    -1161.009       17.337   986.2
8.8700        -1143.627    -1160.449       16.822   956.9
8.8750        -1143.524    -1159.829       16.305   927.5
8.8800        -1143.397    -1159.795       16.398   932.8
8.8850        -1143.304    -1160.394       17.089   972.1
8.8900        -1143.307    -1161.457       18.150  1032.4
8.8950        -1143.387    -1162.001       18.614  1058.8
8.9000        -1143.496    -1162.152       18.656  1061.2
8.9050        -1143.595    -1162.141       18.546  1055.0
8.9100        -1143.683    -1162.018       18.335  1043.0
8.9150        -1143.732    -1161.532       17.800  1012.5
8.9200        -1143.726    -1160.926       17.200   978.4
8.9250        -1143.677    -1160.781       17.104   973.0
8.9300        -1143.637    -1160.941       17.304   984.3
8.9350        -1143.615    -1161.002       17.387   989.1
8.9400        -1143.578    -1160.529       16.951   964.2
8.9450        -1143.498    -1160.252       16.755   953.1
8.9500        -1143.428    -1160.507       17.079   971.5
8.9550        -1143.393    -1160.800       17.406   990.2
8.9600        -1143.374    -1160.709       17.335   986.1
8.9650        -1143.326    -1160.216       16.890   960.8
8.9700        -1143.248    -1160.070       16.822   956.9
8.9750        -1143.190    -1160.615       17.425   991.2
8.9800        -1143.219    -1161.652       18.433  1048.5
8.9850        -1143.327    -1162.170       18.843  1071.9
8.9900        -1143.429    -1161.622       18.193  1034.9
8.9950        -1143.443    -1160.794       17.350   987.0
9.0000        -1143.411    -1160.761       17.349   986.9
9.0050        -1143.404    -1161.168       17.764  1010.5
9.0100        -1143.423    -1161.161       17.738  1009.0
9.0150        -1143.422    -1160.866       17.444   992.3
9.0200        -1143.394    -1160.680       17.286   983.3
9.0250        -1143.367    -1160.828       17.460   993.2
9.0300        -1143.355    -1160.761       17.407   990.2
9.0350        -1143.329    -1160.609       17.279   982.9
9.0400        -1143.290    -1160.456       17.166   976.5
9.0450        -1143.270    -1161.002       17.732  1008.7
9.0500        -1143.310    -1161.432       18.122  1030.9
9.0550        -1143.370    -1161.531       18.161  1033.1
9.0600        -1143.404    -1160.893       17.489   994.8
9.0650        -1143.344    -1159.707       16.363   930.8
9.0700        -1143.184    -1158.843       15.659   890.8
9.0750        -1142.995    -1158.898       15.902   904.6
9.0800        -1142.857    -1159.487       16.629   946.0
9.0850        -1142.806    -1160.330       17.523   996.8
9.0900        -1142.833    -1160.918       18.084  1028.7
9.0950        -1142.900    -1161.331       18.431  1048.5
9.1000        -1142.998    -1161.733       18.735  1065.8
9.1050        -1143.122    -1162.095       18.972  1079.2
9.1100        -1143.257    -1162.162       18.905  1075.4
9.1150        -1143.377    -1161.975       18.598  1057.9
9.1200        -1143.448    -1161.382       17.935  1020.2
9.1250        -1143.462    -1160.983       17.520   996.6
9.1300        -1143.450    -1160.888       17.438   992.0
9.1350        -1143.451    -1161.207       17.757  1010.1
9.1400        -1143.487    -1161.521       18.034  1025.9
9.1450        -1143.540    -1161.603       18.063  1027.5
9.1500        -1143.576    -1161.352       17.777  1011.2
9.1550        -1143.594    -1161.226       17.632  1003.0
9.1600        -1143.589    -1160.949       17.360   987.5
9.1650        -1143.557    -1160.692       17.134   974.7
9.1700        -1143.506    -1160.605       17.099   972.7
9.1750        -1143.478    -1161.114       17.636  1003.2
9.1800        -1143.505    -1161.621       18.116  1030.6
9.1850        -1143.553    -1161.430       17.877  1016.9
9.1900        -1143.552    -1160.898       17.345   986.7
9.1950        -1143.520    -1160.853       17.334   986.0
9.2000        -1143.510    -1161.310       17.800  1012.5
9.2050        -1143.534    -1161.244       17.710  1007.4
9.2100        -1143.511    -1160.472       16.961   964.8
9.2150        -1143.424    -1160.005       16.582   943.2
9.2200        -1143.339    -1160.469       17.130   974.5
9.2250        -1143.328    -1161.113       17.785  1011.7
9.2300        -1143.346    -1161.048       17.703  1007.0
9.2350        -1143.350    -1161.071       17.722  1008.1
9.2400        -1143.387    -1161.721       18.334  1042.9
9.2450        -1143.480    -1162.018       18.538  1054.5
9.2500        -1143.548    -1161.493       17.945  1020.8
9.2550        -1143.563    -1161.189       17.626  1002.7
9.2600        -1143.572    -1161.365       17.793  1012.1
9.2650        -1143.593    -1161.232       17.639  1003.4
9.2700        -1143.561    -1160.345       16.785   954.8
9.2750        -1143.449    -1159.702       16.253   924.5
9.2800        -1143.322    -1159.893       16.571   942.6
9.2850        -1143.255    -1160.567       17.312   984.8
9.2900        -1143.252    -1161.074       17.822  1013.8
9.2950        -1143.285    -1161.255       17.970  1022.2
9.3000        -1143.315    -1161.154       17.839  1014.8
9.3050        -1143.335    -1161.055       17.721  1008.0
9.3100        -1143.344    -1161.018       17.673  1005.4
9.3150        -1143.348    -1160.918       17.570   999.5
9.3200        -1143.343    -1160.939       17.596  1001.0
9.3250        -1143.352    -1161.130       17.778  1011.3
9.3300        -1143.374    -1161.230       17.856  1015.8
9.3350        -1143.397    -1161.110       17.713  1007.6
9.3400        -1143.386    -1160.618       17.231   980.2
9.3450        -1143.337    -1160.343       17.006   967.4
9.3500        -1143.284    -1160.337       17.053   970.1
9.3550        -1143.237    -1160.440       17.203   978.6
9.3600        -1143.207    -1160.619       17.412   990.5
9.3650        -1143.199    -1160.932       17.733  1008.7
9.3700        -1143.228    -1161.280       18.052  1026.9
9.3750        -1143.279    -1161.455       18.176  1033.9
9.3800        -1143.339    -1161.380       18.041  1026.3
9.3850        -1143.362    -1160.930       17.568   999.3
9.3900        -1143.370    -1161.220       17.850  1015.4
9.3950        -1143.427    -1161.753       18.326  1042.5
9.4000        -1143.508    -1161.792       18.284  1040.1
9.4050        -1143.564    -1161.454       17.889  1017.6
9.4100        -1143.594    -1161.434       17.841  1014.9
9.4150        -1143.632    -1161.579       17.947  1020.9
9.4200        -1143.657    -1161.069       17.412   990.5
9.4250        -1143.586    -1159.667       16.081   914.8
9.4300        -1143.393    -1158.665       15.272   868.7
9.4350        -1143.189    -1159.257       16.068   914.0
9.4400        -1143.118    -1160.796       17.678  1005.6
9.4450        -1143.172    -1161.463       18.291  1040.5
9.4500        -1143.230    -1161.090       17.861  1016.0
9.4550        -1143.242    -1160.783       17.541   997.8
9.4600        -1143.253    -1161.090       17.837  1014.7
9.4650        -1143.292    -1161.251       17.959  1021.6
9.4700        -1143.316    -1160.746       17.430   991.5
9.4750        -1143.266    -1159.882       16.616   945.2
9.4800        -1143.165    -1159.849       16.683   949.0
9.4850        -1143.106    -1160.473       17.367   987.9
9.4900        -1143.101    -1160.766       17.665  1004.9
9.4950        -1143.095    -1160.448       17.353   987.1
9.5000        -1143.050    -1160.081       17.030   968.8
9.5050        -1142.990    -1160.041       17.051   970.0
9.5100        -1142.951    -1160.483       17.531   997.3
9.5150        -1142.972    -1161.088       18.116  1030.5
9.5200        -1143.032    -1161.281       18.249  1038.1
9.5250        -1143.080    -1160.915       17.836  1014.6
9.5300        -1143.079    -1160.492       17.413   990.5
9.5350        -1143.051    -1160.322       17.271   982.4
9.5400        -1143.013    -1160.234       17.221   979.6
9.5450        -1142.979    -1160.453       17.474   994.0
9.5500        -1143.009    -1161.584       18.575  1056.7
9.5550        -1143.164    -1162.875       19.711  1121.2
9.5600        -1143.385    -1163.041       19.656  1118.1
9.5650        -1143.546    -1162.151       18.605  1058.4
9.5700        -1143.605    -1161.458       17.852  1015.5
9.5750        -1143.640    -1161.870       18.230  1037.0
9.5800        -1143.741    -1162.594       18.853  1072.5
9.5850        -1143.851    -1162.056       18.204  1035.6
9.5900        -1143.855    -1160.832       16.977   965.8
9.5950        -1143.770    -1160.506       16.736   952.0
9.6000        -1143.712    -1161.093       17.381   988.7
9.6050        -1143.701    -1161.201       17.500   995.5
9.6100        -1143.669    -1160.691       17.022   968.3
9.6150        -1143.597    -1160.498       16.900   961.4
9.6200        -1143.547    -1160.912       17.365   987.8
9.6250        -1143.531    -1161.002       17.471   993.8
9.6300        -1143.506    -1160.786       17.279   982.9
9.6350        -1143.468    -1160.654       17.186   977.7
9.6400        -1143.431    -1160.766       17.335   986.1
9.6450        -1143.434    -1161.284       17.850  1015.4
9.6500        -1143.468    -1161.346       17.878  1017.0
9.6550        -1143.478    -1160.886       17.407   990.2
9.6600        -1143.437    -1160.428       16.991   966.5
9.6650        -1143.379    -1160.451       17.072   971.1
9.6700        -1143.344    -1160.746       17.402   989.9
9.6750        -1143.328    -1160.546       17.218   979.4
9.6800        -1143.254    -1159.583       16.329   928.9
9.6850        -1143.113    -1159.215       16.102   916.0
9.6900        -1142.990    -1159.613       16.624   945.6
9.6950        -1142.910    -1159.623       16.712   950.7
9.7000        -1142.796    -1158.873       16.077   914.5
9.7050        -1142.648    -1159.011       16.363   930.8
9.7100        -1142.592    -1160.441       17.848  1015.3
9.7150        -1142.677    -1161.405       18.728  1065.3
9.7200        -1142.773    -1160.769       17.997  1023.7
9.7250        -1142.775    -1160.049       17.274   982.6
9.7300        -1142.775    -1160.826       18.051  1026.8
9.7350        -1142.885    -1162.117       19.232  1094.0
9.7400        -1143.071    -1162.431       19.359  1101.3
9.7450        -1143.220    -1161.722       18.502  1052.5
9.7500        -1143.270    -1160.770       17.500   995.5
9.7550        -1143.235    -1160.128       16.893   960.9
9.7600        -1143.153    -1159.705       16.552   941.5
9.7650        -1143.062    -1159.961       16.899   961.3
9.7700        -1143.051    -1161.153       18.102  1029.7
9.7750        -1143.159    -1162.243       19.083  1085.6
9.7800        -1143.313    -1162.146       18.833  1071.3
9.7850        -1143.403    -1161.343       17.940  1020.5
9.7900        -1143.414    -1160.835       17.421   991.0
9.7950        -1143.401    -1160.844       17.443   992.2
9.8000        -1143.388    -1160.665       17.277   982.8
9.8050        -1143.347    -1160.324       16.978   965.8
9.8100        -1143.296    -1160.511       17.216   979.3
9.8150        -1143.298    -1161.304       18.006  1024.3
9.8200        -1143.374    -1161.866       18.492  1051.9
9.8250        -1143.463    -1161.748       18.284  1040.1
9.8300        -1143.529    -1161.692       18.163  1033.2
9.8350        -1143.601    -1161.994       18.392  1046.2
9.8400        -1143.686    -1161.908       18.222  1036.6
9.8450        -1143.726    -1161.416       17.690  1006.3
9.8500        -1143.722    -1161.210       17.488   994.8
9.8550        -1143.715    -1161.345       17.629  1002.8
9.8600        -1143.724    -1161.286       17.561   999.0
9.8650        -1143.708    -1160.920       17.212   979.1
9.8700        -1143.661    -1160.819       17.158   976.0
9.8750        -1143.639    -1161.265       17.627  1002.7
9.8800        -1143.669    -1161.678       18.009  1024.4
9.8850        -1143.706    -1161.354       17.648  1003.9
9.8900        -1143.664    -1160.346       16.682   948.9
9.8950        -1143.545    -1159.765       16.220   922.7
9.9000        -1143.432    -1160.358       16.926   962.8
9.9050        -1143.410    -1161.330       17.920  1019.4
9.9100        -1143.441    -1161.141       17.700  1006.9
9.9150        -1143.410    -1159.972       16.562   942.1
9.9200        -1143.276    -1159.091       15.815   899.6
9.9250        -1143.115    -1159.246       16.131   917.6
9.9300        -1143.002    -1159.752       16.750   952.8
9.9350        -1142.949    -1160.185       17.236   980.5
9.9400        -1142.908    -1159.966       17.058   970.3
9.9450        -1142.841    -1159.796       16.955   964.5
9.9500        -1142.796    -1160.490       17.694  1006.5
9.9550        -1142.851    -1161.589       18.738  1065.9
9.9600        -1142.965    -1161.437       18.472  1050.8
9.9650        -1142.986    -1160.222       17.236   980.5
9.9700        -1142.931    -1160.119       17.188   977.7
9.9750        -1142.927    -1161.150       18.223  1036.6
9.9800        -1143.015    -1161.633       18.618  1059.1
9.9850        -1143.077    -1160.821       17.744  1009.4
9.9900        -1143.039    -1159.962       16.923   962.7
9.9950        -1142.990    -1160.665       17.675  1005.5
10.0000       -1143.034    -1161.404       18.370  1045.0
