Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2350        -1149.955    -1166.478       16.523   926.3
0.2400        -1149.818    -1165.847       16.029   898.6
0.2450        -1149.664    -1166.768       17.103   958.8
0.2500        -1149.649    -1168.183       18.534  1039.0
0.2550        -1149.727    -1168.647       18.920  1060.7
0.2600        -1149.861    -1168.815       18.954  1062.6
0.2650        -1149.987    -1168.774       18.787  1053.2
0.2700        -1150.061    -1168.315       18.254  1023.3
0.2750        -1150.099    -1167.799       17.700   992.3
0.2800        -1150.075    -1167.283       17.207   964.6
0.2850        -1150.027    -1167.623       17.596   986.4
0.2900        -1149.998    -1167.662       17.664   990.2
0.2950        -1149.964    -1167.449       17.485   980.2
0.3000        -1149.915    -1167.413       17.499   981.0
0.3050        -1149.843    -1166.689       16.846   944.4
0.3100        -1149.721    -1165.670       15.949   894.1
0.3150        -1149.479    -1164.273       14.794   829.4
0.3200        -1149.138    -1163.615       14.477   811.6
0.3250        -1148.863    -1164.492       15.629   876.2
0.3300        -1148.700    -1165.174       16.473   923.5
0.3350        -1148.612    -1165.836       17.224   965.6
0.3400        -1148.545    -1165.772       17.227   965.8
0.3450        -1148.497    -1166.296       17.800   997.9
0.3500        -1148.554    -1167.486       18.932  1061.4
0.3550        -1148.677    -1167.628       18.951  1062.4
0.3600        -1148.781    -1167.368       18.586  1042.0
0.3650        -1148.822    -1166.661       17.840  1000.1
0.3700        -1148.822    -1166.832       18.010  1009.6
0.3750        -1148.842    -1166.851       18.010  1009.6
0.3800        -1148.823    -1165.941       17.117   959.6
0.3850        -1148.683    -1164.310       15.627   876.1
0.3900        -1148.416    -1163.302       14.886   834.5
0.3950        -1148.146    -1163.719       15.573   873.0
0.4000        -1147.971    -1164.701       16.730   937.9
0.4050        -1147.918    -1165.619       17.702   992.4
0.4100        -1147.909    -1165.439       17.530   982.7
0.4150        -1147.895    -1165.687       17.792   997.4
0.4200        -1147.920    -1166.263       18.343  1028.3
0.4250        -1148.014    -1167.036       19.022  1066.4
0.4300        -1148.144    -1167.072       18.928  1061.1
0.4350        -1148.262    -1167.319       19.057  1068.3
0.4400        -1148.380    -1167.431       19.051  1068.0
0.4450        -1148.476    -1167.186       18.710  1048.9
0.4500        -1148.562    -1167.146       18.584  1041.8
0.4550        -1148.624    -1167.013       18.389  1030.9
0.4600        -1148.707    -1167.480       18.773  1052.4
0.4650        -1148.817    -1167.774       18.957  1062.7
0.4700        -1148.940    -1167.962       19.022  1066.4
0.4750        -1149.042    -1167.721       18.678  1047.1
0.4800        -1149.124    -1167.760       18.635  1044.7
0.4850        -1149.202    -1167.943       18.741  1050.6
0.4900        -1149.292    -1168.174       18.882  1058.5
0.4950        -1149.365    -1167.658       18.293  1025.5
0.5000        -1149.353    -1166.760       17.407   975.9
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1165.070    -1180.286       15.216   859.3
0.0050        -1164.607    -1179.206       14.600   824.4
0.0100        -1164.200    -1176.648       12.447   702.9
0.0150        -1163.579    -1174.171       10.592   598.1
0.0200        -1162.831    -1172.862       10.032   566.5
0.0250        -1162.058    -1171.993        9.935   561.0
0.0300        -1161.260    -1170.762        9.502   536.6
0.0350        -1160.425    -1169.700        9.275   523.8
0.0400        -1159.589    -1169.157        9.568   540.3
0.0450        -1158.790    -1168.594        9.804   553.6
0.0500        -1157.989    -1167.649        9.660   545.5
0.0550        -1157.193    -1167.314       10.122   571.6
0.0600        -1156.496    -1168.160       11.664   658.6
0.0650        -1155.958    -1168.925       12.967   732.2
0.0700        -1155.499    -1168.617       13.118   740.8
0.0750        -1155.010    -1167.395       12.385   699.4
0.0800        -1154.444    -1166.258       11.813   667.1
0.0850        -1153.849    -1165.664       11.815   667.2
0.0900        -1153.269    -1165.420       12.152   686.2
0.0950        -1152.722    -1165.031       12.310   695.1
0.1000        -1152.158    -1164.011       11.853   669.3
0.1050        -1151.539    -1162.640       11.100   626.8
0.1100        -1150.845    -1161.449       10.604   598.8
0.1150        -1150.146    -1161.198       11.051   624.1
0.1200        -1149.517    -1161.541       12.025   679.0
0.1250        -1149.003    -1162.235       13.232   747.2
0.1300        -1148.613    -1163.164       14.551   821.7
0.1350        -1148.363    -1164.215       15.852   895.1
0.1400        -1148.204    -1164.478       16.274   919.0
0.1450        -1148.068    -1164.422       16.354   923.5
0.1500        -1147.953    -1164.765       16.812   949.4
0.1550        -1147.904    -1165.465       17.561   991.7
0.1600        -1147.898    -1165.328       17.430   984.2
0.1650        -1147.839    -1164.400       16.560   935.2
0.1700        -1147.688    -1163.471       15.783   891.3
0.1750        -1147.506    -1163.610       16.104   909.4
0.1800        -1147.382    -1164.337       16.955   957.4
0.1850        -1147.344    -1164.960       17.616   994.8
0.1900        -1147.342    -1165.134       17.792  1004.7
0.1950        -1147.371    -1165.664       18.293  1033.0
0.2000        -1147.465    -1166.591       19.126  1080.0
0.2050        -1147.631    -1167.036       19.405  1095.8
0.2100        -1147.766    -1166.418       18.653  1053.3
0.2150        -1147.834    -1165.994       18.159  1025.5
0.2200        -1147.889    -1166.226       18.338  1035.5
0.2250        -1147.974    -1166.642       18.668  1054.1
0.2300        -1148.065    -1166.313       18.248  1030.5
0.2350        -1148.089    -1165.557       17.468   986.4
0.2400        -1148.053    -1165.246       17.193   970.9
0.2450        -1148.018    -1165.464       17.446   985.1
0.2500        -1148.002    -1165.481       17.479   987.0
0.2550        -1147.984    -1165.582       17.598   993.8
0.2600        -1147.990    -1165.867       17.877  1009.5
0.2650        -1148.021    -1166.068       18.047  1019.1
0.2700        -1148.043    -1165.738       17.696   999.3
0.2750        -1148.027    -1165.312       17.285   976.1
0.2800        -1147.968    -1164.827       16.859   952.0
0.2850        -1147.876    -1164.499       16.623   938.7
0.2900        -1147.765    -1164.226       16.461   929.6
0.2950        -1147.645    -1164.125       16.480   930.6
0.3000        -1147.516    -1163.722       16.206   915.1
0.3050        -1147.343    -1163.020       15.677   885.3
0.3100        -1147.115    -1162.343       15.228   859.9
0.3150        -1146.878    -1162.455       15.576   879.6
0.3200        -1146.689    -1162.931       16.242   917.2
0.3250        -1146.591    -1163.802       17.211   971.9
0.3300        -1146.561    -1164.119       17.558   991.5
0.3350        -1146.550    -1164.184       17.634   995.8
0.3400        -1146.536    -1164.001       17.465   986.3
0.3450        -1146.493    -1163.615       17.122   966.9
0.3500        -1146.412    -1163.249       16.837   950.8
0.3550        -1146.331    -1163.615       17.284   976.0
0.3600        -1146.321    -1164.146       17.825  1006.6
0.3650        -1146.321    -1164.030       17.710  1000.1
0.3700        -1146.321    -1164.051       17.731  1001.3
0.3750        -1146.331    -1164.422       18.091  1021.6
0.3800        -1146.397    -1164.839       18.442  1041.4
0.3850        -1146.444    -1164.213       17.769  1003.4
0.3900        -1146.439    -1164.140       17.702   999.6
0.3950        -1146.468    -1164.891       18.423  1040.3
0.4000        -1146.555    -1165.120       18.565  1048.3
0.4050        -1146.622    -1164.669       18.047  1019.1
0.4100        -1146.633    -1164.215       17.582   992.9
0.4150        -1146.623    -1164.333       17.710  1000.1
0.4200        -1146.632    -1164.462       17.830  1006.8
0.4250        -1146.624    -1163.826       17.202   971.4
0.4300        -1146.525    -1162.828       16.303   920.6
0.4350        -1146.383    -1162.853       16.469   930.0
0.4400        -1146.291    -1163.533       17.242   973.7
0.4450        -1146.283    -1164.265       17.982  1015.4
0.4500        -1146.302    -1163.922       17.620   995.0
0.4550        -1146.246    -1162.869       16.622   938.7
0.4600        -1146.111    -1162.403       16.293   920.0
0.4650        -1146.009    -1163.413       17.404   982.8
0.4700        -1146.042    -1164.749       18.707  1056.4
0.4750        -1146.174    -1165.491       19.317  1090.8
0.4800        -1146.333    -1165.469       19.135  1080.6
0.4850        -1146.445    -1164.961       18.516  1045.6
0.4900        -1146.505    -1164.687       18.182  1026.7
0.4950        -1146.556    -1164.844       18.288  1032.7
0.5000        -1146.594    -1164.290       17.696   999.3
0.5050        -1146.547    -1163.363       16.816   949.6
0.5100        -1146.465    -1163.664       17.199   971.2
0.5150        -1146.458    -1164.610       18.152  1025.0
0.5200        -1146.514    -1164.771       18.256  1030.9
0.5250        -1146.540    -1164.167       17.626   995.4
0.5300        -1146.516    -1164.025       17.509   988.7
0.5350        -1146.541    -1165.167       18.627  1051.8
0.5400        -1146.669    -1165.810       19.141  1080.9
0.5450        -1146.781    -1165.079       18.298  1033.3
0.5500        -1146.804    -1164.441       17.637   996.0
0.5550        -1146.809    -1164.810       18.001  1016.5
0.5600        -1146.867    -1165.317       18.450  1041.8
0.5650        -1146.921    -1164.679       17.758  1002.8
0.5700        -1146.856    -1163.107       16.251   917.7
0.5750        -1146.667    -1162.193       15.527   876.8
0.5800        -1146.466    -1162.539       16.072   907.6
0.5850        -1146.343    -1163.167       16.824   950.0
0.5900        -1146.258    -1162.935       16.677   941.8
0.5950        -1146.132    -1162.384       16.252   917.7
0.6000        -1145.978    -1162.132       16.154   912.2
0.6050        -1145.845    -1162.595       16.750   945.9
0.6100        -1145.771    -1162.953       17.183   970.3
0.6150        -1145.731    -1163.138       17.407   983.0
0.6200        -1145.716    -1163.416       17.700   999.5
0.6250        -1145.727    -1163.661       17.934  1012.7
0.6300        -1145.758    -1164.010       18.252  1030.7
0.6350        -1145.855    -1164.852       18.997  1072.8
0.6400        -1145.980    -1164.730       18.750  1058.8
0.6450        -1146.056    -1164.193       18.137  1024.2
0.6500        -1146.091    -1164.156       18.065  1020.1
0.6550        -1146.140    -1164.435       18.295  1033.1
0.6600        -1146.186    -1164.126       17.940  1013.1
0.6650        -1146.189    -1163.727       17.538   990.4
0.6700        -1146.152    -1163.168       17.016   960.9
0.6750        -1146.052    -1162.430       16.377   924.8
0.6800        -1145.910    -1162.153       16.244   917.3
0.6850        -1145.782    -1162.540       16.758   946.3
0.6900        -1145.727    -1163.290       17.563   991.8
0.6950        -1145.743    -1163.994       18.251  1030.6
0.7000        -1145.840    -1165.086       19.246  1086.8
0.7050        -1146.028    -1165.897       19.869  1122.0
0.7100        -1146.244    -1165.984       19.741  1114.8
0.7150        -1146.408    -1165.219       18.811  1062.2
0.7200        -1146.457    -1164.084       17.628   995.4
0.7250        -1146.442    -1164.123       17.681   998.4
0.7300        -1146.463    -1164.608       18.145  1024.6
0.7350        -1146.503    -1164.348       17.846  1007.7
0.7400        -1146.478    -1163.441       16.963   957.9
0.7450        -1146.363    -1162.533       16.171   913.1
0.7500        -1146.203    -1162.371       16.168   913.0
0.7550        -1146.072    -1162.836       16.764   946.7
0.7600        -1146.019    -1163.706       17.687   998.8
0.7650        -1146.058    -1164.588       18.530  1046.4
0.7700        -1146.173    -1165.316       19.143  1081.0
0.7750        -1146.325    -1165.515       19.189  1083.6
0.7800        -1146.460    -1165.290       18.830  1063.3
0.7850        -1146.560    -1165.167       18.607  1050.7
0.7900        -1146.652    -1165.238       18.586  1049.5
0.7950        -1146.723    -1164.784       18.061  1019.9
0.8000        -1146.716    -1163.866       17.149   968.4
0.8050        -1146.639    -1163.572       16.933   956.2
0.8100        -1146.596    -1164.306       17.710  1000.1
0.8150        -1146.615    -1164.499       17.883  1009.9
0.8200        -1146.593    -1163.502       16.909   954.8
0.8250        -1146.467    -1162.512       16.044   906.0
0.8300        -1146.299    -1162.465       16.166   912.9
0.8350        -1146.166    -1162.761       16.595   937.1
0.8400        -1146.064    -1162.865       16.801   948.7
0.8450        -1145.980    -1162.925       16.946   956.9
0.8500        -1145.906    -1162.949       17.043   962.4
0.8550        -1145.850    -1163.164       17.314   977.7
0.8600        -1145.829    -1163.547       17.718  1000.5
0.8650        -1145.843    -1163.790       17.947  1013.5
0.8700        -1145.872    -1163.990       18.118  1023.1
0.8750        -1145.937    -1164.651       18.714  1056.8
0.8800        -1146.066    -1165.282       19.216  1085.1
0.8850        -1146.211    -1165.172       18.961  1070.7
0.8900        -1146.313    -1164.782       18.469  1042.9
0.8950        -1146.367    -1164.366       18.000  1016.4
0.9000        -1146.381    -1164.106       17.726  1001.0
0.9050        -1146.380    -1164.092       17.712  1000.2
0.9100        -1146.377    -1163.933       17.556   991.4
0.9150        -1146.350    -1163.738       17.388   981.9
0.9200        -1146.337    -1164.293       17.956  1014.0
0.9250        -1146.405    -1165.242       18.838  1063.8
0.9300        -1146.535    -1165.529       18.994  1072.6
0.9350        -1146.634    -1165.009       18.374  1037.6
0.9400        -1146.699    -1165.278       18.579  1049.2
0.9450        -1146.830    -1166.347       19.517  1102.1
0.9500        -1147.025    -1166.570       19.545  1103.7
0.9550        -1147.160    -1165.502       18.342  1035.8
0.9600        -1147.162    -1164.165       17.003   960.1
0.9650        -1147.050    -1163.241       16.191   914.3
0.9700        -1146.888    -1162.891       16.003   903.7
0.9750        -1146.715    -1162.576       15.862   895.7
0.9800        -1146.527    -1162.445       15.918   898.9
0.9850        -1146.363    -1162.680       16.317   921.4
0.9900        -1146.241    -1162.980       16.739   945.2
0.9950        -1146.158    -1163.284       17.126   967.1
1.0000        -1146.121    -1163.824       17.703   999.7
1.0050        -1146.138    -1164.091       17.953  1013.8
1.0100        -1146.148    -1163.898       17.750  1002.3
1.0150        -1146.142    -1163.756       17.614   994.7
1.0200        -1146.124    -1163.730       17.606   994.2
1.0250        -1146.118    -1163.811       17.692   999.1
1.0300        -1146.103    -1163.633       17.530   989.9
1.0350        -1146.074    -1163.407       17.333   978.8
1.0400        -1146.021    -1163.227       17.206   971.6
1.0450        -1145.960    -1162.886       16.927   955.8
1.0500        -1145.851    -1162.439       16.588   936.7
1.0550        -1145.747    -1162.826       17.080   964.5
1.0600        -1145.731    -1164.096       18.365  1037.0
1.0650        -1145.837    -1164.957       19.121  1079.7
1.0700        -1145.957    -1164.645       18.688  1055.3
1.0750        -1146.016    -1163.927       17.911  1011.4
1.0800        -1146.005    -1163.564       17.559   991.6
1.0850        -1146.001    -1163.933       17.932  1012.6
1.0900        -1146.049    -1164.760       18.711  1056.6
1.0950        -1146.188    -1165.658       19.470  1099.5
1.1000        -1146.360    -1165.679       19.319  1090.9
1.1050        -1146.487    -1164.890       18.403  1039.2
1.1100        -1146.504    -1163.944       17.440   984.9
1.1150        -1146.469    -1163.713       17.244   973.8
1.1200        -1146.413    -1163.414       17.001   960.0
1.1250        -1146.349    -1163.613       17.264   974.9
1.1300        -1146.328    -1163.917       17.589   993.2
1.1350        -1146.315    -1163.806       17.491   987.7
1.1400        -1146.264    -1163.202       16.937   956.5
1.1450        -1146.173    -1163.025       16.852   951.6
1.1500        -1146.116    -1163.616       17.500   988.2
1.1550        -1146.127    -1164.335       18.208  1028.2
1.1600        -1146.218    -1165.151       18.933  1069.2
1.1650        -1146.339    -1165.176       18.837  1063.7
1.1700        -1146.434    -1164.784       18.350  1036.2
1.1750        -1146.461    -1164.118       17.657   997.1
1.1800        -1146.430    -1163.568       17.138   967.8
1.1850        -1146.361    -1163.385       17.023   961.3
1.1900        -1146.296    -1163.316       17.021   961.2
1.1950        -1146.204    -1162.787       16.583   936.5
1.2000        -1146.079    -1162.501       16.421   927.3
1.2050        -1145.970    -1163.005       17.035   962.0
1.2100        -1145.941    -1163.731       17.790  1004.6
1.2150        -1145.944    -1163.578       17.634   995.8
1.2200        -1145.915    -1163.207       17.292   976.5
1.2250        -1145.890    -1163.813       17.923  1012.1
1.2300        -1145.954    -1164.664       18.710  1056.6
1.2350        -1146.042    -1164.408       18.366  1037.1
1.2400        -1146.076    -1163.813       17.737  1001.6
1.2450        -1146.065    -1163.680       17.615   994.7
1.2500        -1146.059    -1163.782       17.723  1000.8
1.2550        -1146.053    -1163.544       17.491   987.7
1.2600        -1145.999    -1162.844       16.844   951.2
1.2650        -1145.904    -1162.760       16.856   951.9
1.2700        -1145.847    -1163.381       17.535   990.2
1.2750        -1145.853    -1163.783       17.930  1012.5
1.2800        -1145.867    -1163.527       17.660   997.3
1.2850        -1145.842    -1163.057       17.215   972.1
1.2900        -1145.780    -1162.873       17.093   965.2
1.2950        -1145.735    -1163.275       17.540   990.5
1.3000        -1145.739    -1163.751       18.013  1017.2
1.3050        -1145.783    -1164.109       18.326  1034.8
1.3100        -1145.845    -1164.137       18.292  1033.0
1.3150        -1145.886    -1163.840       17.955  1013.9
1.3200        -1145.895    -1163.461       17.566   992.0
1.3250        -1145.878    -1163.407       17.530   989.9
1.3300        -1145.876    -1163.747       17.871  1009.2
1.3350        -1145.895    -1163.863       17.969  1014.7
1.3400        -1145.917    -1163.815       17.898  1010.7
1.3450        -1145.929    -1163.614       17.685   998.7
1.3500        -1145.910    -1163.253       17.343   979.3
1.3550        -1145.865    -1163.034       17.169   969.5
1.3600        -1145.805    -1162.888       17.083   964.7
1.3650        -1145.757    -1163.393       17.636   995.9
1.3700        -1145.815    -1165.004       19.189  1083.6
1.3750        -1146.022    -1166.285       20.263  1144.2
1.3800        -1146.273    -1166.156       19.883  1122.8
1.3850        -1146.432    -1164.917       18.485  1043.8
1.3900        -1146.449    -1163.730       17.281   975.9
1.3950        -1146.392    -1163.562       17.170   969.6
1.4000        -1146.368    -1164.193       17.825  1006.6
1.4050        -1146.398    -1164.500       18.103  1022.3
1.4100        -1146.441    -1164.649       18.208  1028.2
1.4150        -1146.506    -1165.040       18.534  1046.6
1.4200        -1146.598    -1165.216       18.617  1051.3
1.4250        -1146.669    -1164.765       18.097  1021.9
1.4300        -1146.682    -1164.280       17.598   993.7
1.4350        -1146.659    -1164.067       17.407   983.0
1.4400        -1146.638    -1164.323       17.685   998.7
1.4450        -1146.650    -1164.585       17.935  1012.8
1.4500        -1146.665    -1164.319       17.654   996.9
1.4550        -1146.632    -1163.637       17.005   960.3
1.4600        -1146.531    -1162.861       16.330   922.2
1.4650        -1146.365    -1162.100       15.735   888.6
1.4700        -1146.151    -1161.594       15.443   872.1
1.4750        -1145.927    -1161.525       15.598   880.8
1.4800        -1145.746    -1162.124       16.377   924.8
1.4850        -1145.660    -1163.127       17.467   986.4
1.4900        -1145.685    -1164.204       18.519  1045.8
1.4950        -1145.789    -1164.648       18.859  1065.0
1.5000        -1145.894    -1164.559       18.665  1054.0
1.5050        -1145.972    -1164.204       18.232  1029.5
1.5100        -1145.989    -1163.533       17.544   990.7
1.5150        -1145.951    -1162.930       16.979   958.8
1.5200        -1145.856    -1162.477       16.620   938.5
1.5250        -1145.783    -1163.296       17.514   989.0
1.5300        -1145.787    -1163.736       17.949  1013.6
1.5350        -1145.803    -1163.774       17.971  1014.8
1.5400        -1145.844    -1164.186       18.342  1035.8
1.5450        -1145.925    -1164.775       18.850  1064.5
1.5500        -1146.044    -1164.868       18.824  1063.0
1.5550        -1146.115    -1164.130       18.015  1017.3
1.5600        -1146.119    -1163.769       17.650   996.7
1.5650        -1146.130    -1164.345       18.215  1028.6
1.5700        -1146.208    -1164.897       18.689  1055.4
1.5750        -1146.287    -1164.524       18.237  1029.8
1.5800        -1146.311    -1164.072       17.760  1002.9
1.5850        -1146.328    -1164.510       18.182  1026.8
1.5900        -1146.398    -1164.960       18.562  1048.2
1.5950        -1146.466    -1164.624       18.158  1025.4
1.6000        -1146.494    -1164.471       17.977  1015.2
1.6050        -1146.543    -1165.141       18.598  1050.2
1.6100        -1146.657    -1165.614       18.957  1070.5
1.6150        -1146.751    -1164.866       18.116  1023.0
1.6200        -1146.731    -1163.645       16.914   955.1
1.6250        -1146.638    -1163.497       16.859   952.0
1.6300        -1146.587    -1164.060       17.474   986.7
1.6350        -1146.564    -1163.856       17.293   976.5
1.6400        -1146.485    -1163.092       16.606   937.8
1.6450        -1146.369    -1163.105       16.735   945.0
1.6500        -1146.307    -1163.760       17.454   985.6
1.6550        -1146.294    -1163.970       17.676   998.2
1.6600        -1146.281    -1163.740       17.459   985.9
1.6650        -1146.246    -1163.692       17.446   985.2
1.6700        -1146.246    -1164.410       18.164  1025.7
1.6750        -1146.321    -1165.161       18.840  1063.9
1.6800        -1146.438    -1165.144       18.705  1056.3
1.6850        -1146.490    -1164.038       17.547   990.9
1.6900        -1146.421    -1162.859       16.438   928.2
1.6950        -1146.258    -1162.089       15.830   893.9
1.7000        -1146.072    -1161.933       15.861   895.7
1.7050        -1145.886    -1161.775       15.889   897.2
1.7100        -1145.709    -1161.685       15.976   902.2
1.7150        -1145.544    -1161.835       16.291   920.0
1.7200        -1145.442    -1162.536       17.094   965.3
1.7250        -1145.400    -1162.874       17.474   986.8
1.7300        -1145.386    -1162.998       17.612   994.6
1.7350        -1145.381    -1163.332       17.951  1013.7
1.7400        -1145.442    -1164.281       18.839  1063.8
1.7450        -1145.578    -1164.959       19.382  1094.5
1.7500        -1145.753    -1165.185       19.432  1097.3
1.7550        -1145.913    -1165.050       19.137  1080.6
1.7600        -1146.051    -1164.977       18.926  1068.8
1.7650        -1146.151    -1164.583       18.432  1040.9
1.7700        -1146.215    -1164.336       18.122  1023.3
1.7750        -1146.246    -1164.103       17.857  1008.4
1.7800        -1146.261    -1164.149       17.888  1010.1
1.7850        -1146.294    -1164.634       18.340  1035.6
1.7900        -1146.389    -1165.326       18.937  1069.3
1.7950        -1146.507    -1165.349       18.842  1064.0
1.8000        -1146.596    -1164.968       18.372  1037.5
1.8050        -1146.648    -1164.812       18.164  1025.7
1.8100        -1146.696    -1164.873       18.177  1026.5
1.8150        -1146.739    -1164.597       17.858  1008.4
1.8200        -1146.723    -1163.832       17.109   966.1
1.8250        -1146.641    -1163.373       16.732   944.8
1.8300        -1146.549    -1163.483       16.933   956.2
1.8350        -1146.499    -1164.070       17.571   992.2
1.8400        -1146.511    -1164.551       18.040  1018.7
1.8450        -1146.555    -1164.740       18.185  1026.9
1.8500        -1146.605    -1164.739       18.134  1024.0
1.8550        -1146.641    -1164.531       17.890  1010.2
1.8600        -1146.663    -1164.585       17.922  1012.0
1.8650        -1146.679    -1164.394       17.715  1000.3
1.8700        -1146.679    -1164.276       17.598   993.8
1.8750        -1146.646    -1163.700       17.054   963.0
1.8800        -1146.560    -1163.009       16.450   928.9
1.8850        -1146.399    -1162.157       15.758   889.9
1.8900        -1146.212    -1162.271       16.059   906.8
1.8950        -1146.071    -1162.742       16.670   941.4
1.9000        -1146.001    -1163.291       17.290   976.4
1.9050        -1145.956    -1163.077       17.121   966.8
1.9100        -1145.872    -1162.509       16.637   939.5
1.9150        -1145.757    -1162.443       16.686   942.2
1.9200        -1145.682    -1163.014       17.331   978.7
1.9250        -1145.666    -1163.425       17.759  1002.8
1.9300        -1145.675    -1163.471       17.795  1004.9
1.9350        -1145.676    -1163.294       17.619   994.9
1.9400        -1145.665    -1163.265       17.600   993.9
1.9450        -1145.649    -1163.127       17.478   987.0
1.9500        -1145.629    -1163.203       17.574   992.4
1.9550        -1145.625    -1163.369       17.744  1002.0
1.9600        -1145.644    -1163.769       18.125  1023.5
1.9650        -1145.707    -1164.254       18.547  1047.3
1.9700        -1145.810    -1164.714       18.903  1067.5
1.9750        -1145.925    -1164.526       18.601  1050.4
1.9800        -1145.987    -1163.873       17.887  1010.1
1.9850        -1145.968    -1163.064       17.096   965.4
1.9900        -1145.902    -1162.966       17.064   963.6
1.9950        -1145.870    -1163.709       17.838  1007.3
2.0000        -1145.930    -1164.570       18.640  1052.6
2.0050        -1146.034    -1164.635       18.602  1050.4
2.0100        -1146.106    -1164.288       18.182  1026.7
2.0150        -1146.156    -1164.384       18.228  1029.3
2.0200        -1146.226    -1164.707       18.482  1043.7
2.0250        -1146.296    -1164.484       18.188  1027.1
2.0300        -1146.337    -1164.359       18.022  1017.7
2.0350        -1146.382    -1164.612       18.230  1029.5
2.0400        -1146.446    -1164.831       18.385  1038.2
2.0450        -1146.523    -1165.032       18.510  1045.2
2.0500        -1146.615    -1165.228       18.613  1051.1
2.0550        -1146.687    -1164.708       18.020  1017.6
2.0600        -1146.676    -1163.759       17.083   964.7
2.0650        -1146.597    -1163.434       16.838   950.8
2.0700        -1146.538    -1163.965       17.427   984.1
2.0750        -1146.523    -1164.078       17.556   991.4
2.0800        -1146.493    -1163.456       16.963   957.9
2.0850        -1146.366    -1162.190       15.824   893.5
2.0900        -1146.169    -1162.060       15.891   897.4
2.0950        -1146.027    -1162.739       16.713   943.8
2.1000        -1145.938    -1162.818       16.880   953.2
2.1050        -1145.848    -1162.762       16.914   955.1
2.1100        -1145.798    -1163.642       17.844  1007.6
2.1150        -1145.853    -1164.436       18.583  1049.4
2.1200        -1145.925    -1164.154       18.228  1029.3
2.1250        -1145.932    -1163.152       17.220   972.4
2.1300        -1145.858    -1162.751       16.893   953.9
2.1350        -1145.793    -1163.074       17.281   975.9
2.1400        -1145.770    -1163.536       17.766  1003.2
2.1450        -1145.793    -1163.870       18.077  1020.8
2.1500        -1145.822    -1163.701       17.878  1009.6
2.1550        -1145.821    -1163.355       17.534   990.1
2.1600        -1145.799    -1163.251       17.452   985.5
2.1650        -1145.781    -1163.329       17.548   990.9
2.1700        -1145.767    -1163.407       17.640   996.1
2.1750        -1145.767    -1163.622       17.855  1008.2
2.1800        -1145.810    -1164.297       18.487  1043.9
2.1850        -1145.908    -1164.673       18.766  1059.7
2.1900        -1145.993    -1164.256       18.263  1031.3
2.1950        -1146.020    -1163.706       17.686   998.7
2.2000        -1146.003    -1163.535       17.531   990.0
2.2050        -1146.006    -1163.979       17.972  1014.9
2.2100        -1146.050    -1164.372       18.322  1034.6
2.2150        -1146.123    -1164.621       18.498  1044.6
2.2200        -1146.197    -1164.638       18.442  1041.4
