Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2700        -1159.536    -1169.953       10.416   588.2
2.2750        -1159.522    -1170.077       10.555   596.0
2.2800        -1159.518    -1170.137       10.618   599.6
2.2850        -1159.516    -1170.109       10.593   598.2
2.2900        -1159.513    -1170.141       10.628   600.2
2.2950        -1159.519    -1170.298       10.779   608.7
2.3000        -1159.539    -1170.423       10.883   614.6
2.3050        -1159.564    -1170.422       10.858   613.2
2.3100        -1159.585    -1170.427       10.842   612.3
2.3150        -1159.609    -1170.541       10.932   617.3
2.3200        -1159.645    -1170.659       11.015   622.0
2.3250        -1159.680    -1170.542       10.862   613.4
2.3300        -1159.689    -1170.229       10.540   595.2
2.3350        -1159.672    -1170.050       10.378   586.0
2.3400        -1159.653    -1170.194       10.541   595.2
2.3450        -1159.662    -1170.561       10.899   615.5
2.3500        -1159.697    -1170.662       10.965   619.2
2.3550        -1159.716    -1170.269       10.553   595.9
2.3600        -1159.684    -1169.787       10.103   570.5
2.3650        -1159.637    -1170.036       10.399   587.2
2.3700        -1159.646    -1170.698       11.052   624.1
2.3750        -1159.695    -1170.773       11.078   625.6
2.3800        -1159.720    -1170.349       10.629   600.2
2.3850        -1159.706    -1170.140       10.434   589.2
2.3900        -1159.698    -1170.409       10.711   604.8
2.3950        -1159.716    -1170.564       10.848   612.6
2.4000        -1159.723    -1170.179       10.456   590.4
2.4050        -1159.682    -1169.698       10.016   565.6
2.4100        -1159.623    -1169.784       10.160   573.7
2.4150        -1159.592    -1170.093       10.501   593.0
2.4200        -1159.586    -1170.199       10.613   599.3
2.4250        -1159.584    -1170.221       10.637   600.7
2.4300        -1159.591    -1170.392       10.801   609.9
2.4350        -1159.618    -1170.604       10.987   620.4
2.4400        -1159.649    -1170.459       10.810   610.4
2.4450        -1159.651    -1170.134       10.483   592.0
2.4500        -1159.628    -1169.984       10.356   584.8
2.4550        -1159.603    -1170.014       10.411   587.9
2.4600        -1159.585    -1170.056       10.471   591.3
2.4650        -1159.568    -1170.017       10.450   590.1
2.4700        -1159.550    -1170.004       10.455   590.4
2.4750        -1159.536    -1170.083       10.546   595.5
2.4800        -1159.533    -1170.134       10.601   598.6
2.4850        -1159.524    -1169.958       10.434   589.2
2.4900        -1159.498    -1169.825       10.327   583.2
2.4950        -1159.472    -1169.925       10.453   590.3
2.5000        -1159.467    -1170.197       10.730   605.9
2.5050        -1159.485    -1170.361       10.876   614.1
2.5100        -1159.511    -1170.382       10.871   613.9
2.5150        -1159.535    -1170.385       10.850   612.7
2.5200        -1159.555    -1170.303       10.748   606.9
2.5250        -1159.557    -1170.064       10.507   593.3
2.5300        -1159.540    -1169.997       10.457   590.5
2.5350        -1159.536    -1170.296       10.759   607.6
2.5400        -1159.561    -1170.470       10.909   616.0
2.5450        -1159.580    -1170.214       10.634   600.5
2.5500        -1159.570    -1169.972       10.403   587.4
2.5550        -1159.552    -1170.083       10.530   594.7
2.5600        -1159.555    -1170.336       10.782   608.8
2.5650        -1159.575    -1170.421       10.846   612.5
2.5700        -1159.596    -1170.394       10.799   609.8
2.5750        -1159.610    -1170.330       10.720   605.4
2.5800        -1159.622    -1170.496       10.874   614.1
2.5850        -1159.669    -1171.008       11.340   640.3
2.5900        -1159.750    -1171.141       11.391   643.3
2.5950        -1159.809    -1170.814       11.005   621.5
2.6000        -1159.825    -1170.479       10.654   601.6
2.6050        -1159.825    -1170.440       10.615   599.4
2.6100        -1159.820    -1170.308       10.487   592.2
2.6150        -1159.792    -1169.868       10.076   569.0
2.6200        -1159.725    -1169.562        9.837   555.5
2.6250        -1159.668    -1170.016       10.348   584.4
2.6300        -1159.665    -1170.479       10.813   610.6
2.6350        -1159.688    -1170.582       10.894   615.2
2.6400        -1159.702    -1170.432       10.731   606.0
2.6450        -1159.722    -1170.810       11.089   626.2
2.6500        -1159.782    -1171.168       11.386   643.0
2.6550        -1159.844    -1170.865       11.021   622.4
2.6600        -1159.842    -1170.022       10.181   574.9
2.6650        -1159.769    -1169.560        9.791   552.9
2.6700        -1159.692    -1169.800       10.109   570.8
2.6750        -1159.660    -1170.246       10.586   597.8
2.6800        -1159.657    -1170.188       10.531   594.7
2.6850        -1159.624    -1169.758       10.134   572.2
2.6900        -1159.574    -1169.787       10.213   576.7
2.6950        -1159.545    -1170.138       10.593   598.2
2.7000        -1159.559    -1170.462       10.903   615.7
2.7050        -1159.582    -1170.434       10.852   612.8
2.7100        -1159.607    -1170.553       10.945   618.1
2.7150        -1159.654    -1170.984       11.330   639.8
2.7200        -1159.747    -1171.426       11.679   659.5
2.7250        -1159.838    -1170.997       11.159   630.1
2.7300        -1159.860    -1170.304       10.444   589.8
2.7350        -1159.838    -1170.260       10.422   588.5
2.7400        -1159.842    -1170.707       10.865   613.5
2.7450        -1159.880    -1170.825       10.945   618.1
2.7500        -1159.901    -1170.508       10.607   599.0
2.7550        -1159.881    -1170.073       10.192   575.6
2.7600        -1159.831    -1169.913       10.082   569.3
2.7650        -1159.776    -1169.840       10.065   568.4
2.7700        -1159.716    -1169.749       10.033   566.6
2.7750        -1159.653    -1169.726       10.073   568.8
2.7800        -1159.606    -1169.987       10.381   586.2
2.7850        -1159.602    -1170.517       10.915   616.3
2.7900        -1159.644    -1170.935       11.291   637.6
2.7950        -1159.713    -1171.021       11.308   638.6
2.8000        -1159.771    -1170.873       11.103   627.0
2.8050        -1159.811    -1170.685       10.874   614.1
2.8100        -1159.820    -1170.337       10.516   593.9
2.8150        -1159.801    -1170.106       10.305   581.9
2.8200        -1159.763    -1169.963       10.199   576.0
2.8250        -1159.732    -1170.118       10.386   586.5
2.8300        -1159.716    -1170.220       10.504   593.2
2.8350        -1159.715    -1170.347       10.632   600.4
2.8400        -1159.704    -1170.009       10.306   582.0
2.8450        -1159.664    -1169.921       10.257   579.2
2.8500        -1159.638    -1170.222       10.584   597.7
2.8550        -1159.656    -1170.677       11.021   622.4
2.8600        -1159.695    -1170.650       10.955   618.6
2.8650        -1159.714    -1170.352       10.638   600.7
2.8700        -1159.710    -1170.259       10.549   595.7
2.8750        -1159.715    -1170.489       10.774   608.4
2.8800        -1159.733    -1170.496       10.763   607.8
2.8850        -1159.737    -1170.244       10.507   593.3
2.8900        -1159.712    -1170.030       10.318   582.7
2.8950        -1159.687    -1170.305       10.618   599.6
2.9000        -1159.709    -1170.778       11.069   625.0
2.9050        -1159.756    -1170.747       10.991   620.7
2.9100        -1159.772    -1170.235       10.463   590.8
2.9150        -1159.739    -1169.859       10.121   571.5
2.9200        -1159.697    -1169.993       10.296   581.4
2.9250        -1159.678    -1170.060       10.383   586.3
2.9300        -1159.641    -1169.661       10.020   565.8
2.9350        -1159.562    -1169.415        9.853   556.4
2.9400        -1159.510    -1170.121       10.611   599.2
2.9450        -1159.560    -1171.134       11.574   653.6
2.9500        -1159.664    -1171.140       11.476   648.0
2.9550        -1159.709    -1170.193       10.484   592.0
2.9600        -1159.649    -1169.349        9.700   547.7
2.9650        -1159.563    -1169.621       10.057   567.9
2.9700        -1159.540    -1170.330       10.790   609.3
2.9750        -1159.568    -1170.543       10.975   619.7
2.9800        -1159.587    -1170.284       10.697   604.1
2.9850        -1159.586    -1170.295       10.709   604.7
2.9900        -1159.614    -1170.789       11.176   631.1
2.9950        -1159.679    -1171.031       11.353   641.1
3.0000        -1159.740    -1170.767       11.027   622.7
3.0050        -1159.760    -1170.462       10.702   604.3
3.0100        -1159.776    -1170.721       10.945   618.1
3.0150        -1159.826    -1171.150       11.323   639.4
3.0200        -1159.902    -1171.219       11.317   639.1
3.0250        -1159.953    -1170.803       10.849   612.7
3.0300        -1159.964    -1170.590       10.626   600.0
3.0350        -1159.974    -1170.786       10.813   610.6
3.0400        -1160.003    -1170.938       10.935   617.5
3.0450        -1160.028    -1170.695       10.666   602.3
3.0500        -1160.015    -1170.255       10.240   578.3
3.0550        -1159.966    -1169.937        9.971   563.0
3.0600        -1159.897    -1169.761        9.863   557.0
3.0650        -1159.823    -1169.649        9.826   554.9
3.0700        -1159.746    -1169.602        9.856   556.6
3.0750        -1159.675    -1169.612        9.937   561.1
3.0800        -1159.612    -1169.644       10.031   566.5
3.0850        -1159.561    -1169.760       10.199   575.9
3.0900        -1159.530    -1169.965       10.435   589.3
3.0950        -1159.514    -1170.014       10.499   592.9
3.1000        -1159.502    -1170.008       10.506   593.3
3.1050        -1159.488    -1169.988       10.500   592.9
3.1100        -1159.480    -1170.141       10.661   602.0
3.1150        -1159.493    -1170.407       10.914   616.3
3.1200        -1159.525    -1170.474       10.950   618.3
3.1250        -1159.543    -1170.189       10.647   601.2
3.1300        -1159.529    -1169.985       10.455   590.4
3.1350        -1159.517    -1170.186       10.669   602.5
3.1400        -1159.532    -1170.484       10.952   618.5
3.1450        -1159.564    -1170.544       10.980   620.0
3.1500        -1159.592    -1170.464       10.872   613.9
3.1550        -1159.611    -1170.366       10.755   607.3
3.1600        -1159.614    -1170.168       10.554   596.0
3.1650        -1159.601    -1170.010       10.409   587.8
3.1700        -1159.580    -1169.987       10.407   587.7
3.1750        -1159.571    -1170.315       10.744   606.7
3.1800        -1159.598    -1170.624       11.026   622.6
3.1850        -1159.633    -1170.485       10.851   612.8
3.1900        -1159.635    -1170.151       10.516   593.8
3.1950        -1159.624    -1170.317       10.693   603.8
3.2000        -1159.648    -1170.733       11.085   626.0
3.2050        -1159.700    -1170.883       11.182   631.4
3.2100        -1159.751    -1170.748       10.997   621.0
3.2150        -1159.782    -1170.643       10.862   613.4
3.2200        -1159.815    -1170.837       11.022   622.4
3.2250        -1159.860    -1170.851       10.991   620.7
3.2300        -1159.884    -1170.535       10.651   601.5
3.2350        -1159.880    -1170.408       10.527   594.5
3.2400        -1159.883    -1170.635       10.752   607.2
3.2450        -1159.907    -1170.826       10.919   616.6
3.2500        -1159.937    -1170.773       10.836   611.9
3.2550        -1159.945    -1170.510       10.565   596.6
3.2600        -1159.938    -1170.532       10.594   598.2
3.2650        -1159.945    -1170.752       10.807   610.3
3.2700        -1159.967    -1170.801       10.834   611.8
3.2750        -1159.974    -1170.436       10.462   590.8
3.2800        -1159.936    -1169.992       10.056   567.8
3.2850        -1159.871    -1169.849        9.978   563.4
3.2900        -1159.811    -1169.903       10.092   569.9
3.2950        -1159.757    -1169.739        9.982   563.7
3.3000        -1159.681    -1169.407        9.726   549.2
3.3050        -1159.595    -1169.451        9.857   556.6
3.3100        -1159.544    -1169.972       10.428   588.9
3.3150        -1159.553    -1170.505       10.952   618.5
3.3200        -1159.594    -1170.607       11.013   621.9
3.3250        -1159.624    -1170.382       10.759   607.5
3.3300        -1159.623    -1170.092       10.469   591.2
3.3350        -1159.599    -1169.983       10.384   586.4
3.3400        -1159.582    -1170.148       10.567   596.7
3.3450        -1159.584    -1170.293       10.709   604.7
3.3500        -1159.592    -1170.234       10.641   600.9
3.3550        -1159.588    -1170.105       10.517   593.9
3.3600        -1159.583    -1170.227       10.644   601.1
3.3650        -1159.595    -1170.407       10.812   610.6
3.3700        -1159.617    -1170.461       10.845   612.4
3.3750        -1159.644    -1170.642       10.997   621.0
3.3800        -1159.698    -1170.995       11.297   637.9
3.3850        -1159.765    -1170.965       11.200   632.4
3.3900        -1159.805    -1170.583       10.779   608.7
3.3950        -1159.802    -1170.251       10.449   590.1
3.4000        -1159.781    -1170.197       10.416   588.2
3.4050        -1159.761    -1170.241       10.480   591.8
3.4100        -1159.752    -1170.396       10.644   601.0
3.4150        -1159.765    -1170.704       10.939   617.7
3.4200        -1159.811    -1171.021       11.211   633.1
3.4250        -1159.865    -1170.930       11.065   624.8
3.4300        -1159.889    -1170.555       10.666   602.3
3.4350        -1159.875    -1170.222       10.347   584.3
3.4400        -1159.841    -1170.110       10.269   579.9
3.4450        -1159.803    -1169.990       10.187   575.2
3.4500        -1159.745    -1169.640        9.895   558.8
3.4550        -1159.669    -1169.581        9.913   559.8
3.4600        -1159.618    -1170.043       10.425   588.7
3.4650        -1159.618    -1170.376       10.758   607.5
3.4700        -1159.629    -1170.274       10.645   601.1
3.4750        -1159.626    -1170.176       10.550   595.8
3.4800        -1159.623    -1170.267       10.644   601.0
3.4850        -1159.638    -1170.514       10.876   614.2
3.4900        -1159.672    -1170.691       11.019   622.2
3.4950        -1159.719    -1170.856       11.137   628.9
3.5000        -1159.773    -1170.882       11.109   627.3
3.5050        -1159.811    -1170.613       10.802   610.0
3.5100        -1159.810    -1170.211       10.401   587.3
3.5150        -1159.780    -1170.035       10.256   579.1
3.5200        -1159.749    -1170.185       10.436   589.3
3.5250        -1159.748    -1170.495       10.747   606.9
3.5300        -1159.763    -1170.449       10.686   603.4
3.5350        -1159.759    -1170.192       10.433   589.2
3.5400        -1159.736    -1170.094       10.357   584.9
3.5450        -1159.717    -1170.177       10.460   590.7
3.5500        -1159.704    -1170.207       10.503   593.1
3.5550        -1159.694    -1170.247       10.553   595.9
3.5600        -1159.690    -1170.342       10.652   601.5
3.5650        -1159.697    -1170.424       10.727   605.7
3.5700        -1159.696    -1170.151       10.455   590.4
3.5750        -1159.656    -1169.646        9.989   564.1
3.5800        -1159.578    -1169.309        9.731   549.5
3.5850        -1159.496    -1169.489        9.994   564.3
3.5900        -1159.463    -1170.084       10.622   599.8
3.5950        -1159.485    -1170.478       10.994   620.8
3.6000        -1159.524    -1170.506       10.981   620.1
3.6050        -1159.556    -1170.374       10.818   610.9
3.6100        -1159.570    -1170.287       10.717   605.2
3.6150        -1159.587    -1170.491       10.904   615.8
3.6200        -1159.625    -1170.704       11.079   625.6
3.6250        -1159.663    -1170.559       10.896   615.3
3.6300        -1159.683    -1170.476       10.793   609.5
3.6350        -1159.700    -1170.579       10.878   614.3
3.6400        -1159.730    -1170.724       10.994   620.8
3.6450        -1159.765    -1170.721       10.957   618.7
3.6500        -1159.791    -1170.682       10.891   615.0
3.6550        -1159.819    -1170.804       10.985   620.3
3.6600        -1159.855    -1170.865       11.010   621.7
3.6650        -1159.883    -1170.624       10.741   606.6
3.6700        -1159.876    -1170.294       10.418   588.3
3.6750        -1159.853    -1170.340       10.487   592.2
3.6800        -1159.854    -1170.805       10.951   618.4
3.6850        -1159.911    -1171.355       11.444   646.2
3.6900        -1159.996    -1171.437       11.442   646.1
3.6950        -1160.055    -1170.941       10.886   614.7
3.7000        -1160.046    -1170.193       10.147   573.0
3.7050        -1159.978    -1169.729        9.751   550.7
3.7100        -1159.882    -1169.454        9.571   540.5
3.7150        -1159.775    -1169.282        9.507   536.8
3.7200        -1159.669    -1169.284        9.616   543.0
3.7250        -1159.585    -1169.657       10.072   568.7
3.7300        -1159.558    -1170.275       10.716   605.2
3.7350        -1159.588    -1170.660       11.073   625.3
3.7400        -1159.628    -1170.516       10.888   614.8
3.7450        -1159.640    -1170.259       10.618   599.6
3.7500        -1159.647    -1170.494       10.847   612.5
3.7550        -1159.689    -1170.898       11.209   633.0
3.7600        -1159.741    -1170.712       10.971   619.5
3.7650        -1159.750    -1170.168       10.418   588.3
3.7700        -1159.714    -1169.864       10.150   573.2
3.7750        -1159.672    -1169.978       10.306   582.0
3.7800        -1159.647    -1170.079       10.432   589.1
3.7850        -1159.624    -1169.972       10.349   584.4
3.7900        -1159.594    -1169.951       10.358   584.9
3.7950        -1159.579    -1170.241       10.663   602.1
3.8000        -1159.599    -1170.588       10.989   620.5
3.8050        -1159.640    -1170.670       11.030   622.9
3.8100        -1159.675    -1170.558       10.884   614.6
3.8150        -1159.694    -1170.451       10.757   607.4
3.8200        -1159.706    -1170.446       10.740   606.5
3.8250        -1159.719    -1170.466       10.747   606.9
3.8300        -1159.727    -1170.341       10.615   599.4
3.8350        -1159.719    -1170.212       10.493   592.5
3.8400        -1159.710    -1170.366       10.656   601.7
3.8450        -1159.736    -1170.921       11.185   631.6
3.8500        -1159.812    -1171.264       11.452   646.7
3.8550        -1159.872    -1170.722       10.850   612.7
3.8600        -1159.853    -1169.792        9.939   561.2
3.8650        -1159.755    -1169.203        9.447   533.5
3.8700        -1159.646    -1169.368        9.723   549.0
3.8750        -1159.576    -1169.701       10.125   571.8
3.8800        -1159.531    -1169.743       10.212   576.7
3.8850        -1159.496    -1169.914       10.419   588.3
3.8900        -1159.497    -1170.394       10.897   615.3
3.8950        -1159.537    -1170.652       11.115   627.7
3.9000        -1159.588    -1170.697       11.109   627.3
3.9050        -1159.633    -1170.746       11.113   627.6
3.9100        -1159.702    -1171.318       11.616   655.9
3.9150        -1159.823    -1171.823       12.000   677.6
3.9200        -1159.955    -1171.685       11.730   662.4
3.9250        -1160.029    -1170.908       10.879   614.4
3.9300        -1160.018    -1170.204       10.186   575.2
3.9350        -1159.964    -1170.008       10.044   567.2
3.9400        -1159.905    -1169.913       10.008   565.1
3.9450        -1159.843    -1169.879       10.036   566.7
3.9500        -1159.800    -1170.267       10.467   591.1
3.9550        -1159.819    -1171.083       11.264   636.1
3.9600        -1159.910    -1171.588       11.677   659.4
3.9650        -1159.997    -1171.148       11.151   629.7
3.9700        -1160.018    -1170.567       10.549   595.7
3.9750        -1160.005    -1170.535       10.529   594.6
3.9800        -1160.009    -1170.799       10.790   609.3
3.9850        -1160.023    -1170.674       10.651   601.5
3.9900        -1160.006    -1170.253       10.248   578.7
3.9950        -1159.963    -1170.220       10.257   579.2
4.0000        -1159.942    -1170.549       10.606   598.9
4.0050        -1159.947    -1170.615       10.669   602.5
4.0100        -1159.941    -1170.395       10.454   590.3
4.0150        -1159.921    -1170.410       10.489   592.3
4.0200        -1159.922    -1170.743       10.821   611.1
4.0250        -1159.951    -1170.925       10.974   619.7
4.0300        -1159.978    -1170.736       10.757   607.5
4.0350        -1159.974    -1170.371       10.397   587.1
4.0400        -1159.942    -1170.199       10.257   579.2
4.0450        -1159.906    -1170.154       10.248   578.7
4.0500        -1159.859    -1169.839        9.981   563.6
4.0550        -1159.773    -1169.304        9.531   538.2
4.0600        -1159.653    -1169.042        9.389   530.2
4.0650        -1159.539    -1169.179        9.640   544.4
4.0700        -1159.458    -1169.493       10.035   566.7
4.0750        -1159.419    -1169.903       10.484   592.0
4.0800        -1159.425    -1170.295       10.870   613.8
4.0850        -1159.452    -1170.301       10.849   612.7
4.0900        -1159.468    -1170.193       10.725   605.7
4.0950        -1159.486    -1170.434       10.948   618.2
4.1000        -1159.532    -1170.717       11.185   631.6
4.1050        -1159.587    -1170.692       11.105   627.1
4.1100        -1159.629    -1170.629       11.000   621.2
4.1150        -1159.671    -1170.768       11.098   626.7
4.1200        -1159.722    -1170.906       11.183   631.5
4.1250        -1159.777    -1170.869       11.093   626.4
4.1300        -1159.822    -1170.892       11.070   625.1
4.1350        -1159.862    -1170.752       10.890   614.9
4.1400        -1159.875    -1170.491       10.616   599.5
4.1450        -1159.870    -1170.457       10.587   597.8
4.1500        -1159.868    -1170.455       10.587   597.9
4.1550        -1159.856    -1170.259       10.403   587.4
4.1600        -1159.816    -1169.894       10.078   569.1
4.1650        -1159.767    -1170.124       10.357   584.9
4.1700        -1159.765    -1170.593       10.828   611.5
4.1750        -1159.795    -1170.821       11.026   622.7
4.1800        -1159.831    -1170.825       10.994   620.8
4.1850        -1159.863    -1170.879       11.016   622.0
4.1900        -1159.903    -1170.930       11.027   622.7
4.1950        -1159.928    -1170.633       10.705   604.5
4.2000        -1159.916    -1170.205       10.289   581.0
4.2050        -1159.871    -1169.987       10.116   571.2
4.2100        -1159.833    -1170.214       10.380   586.2
4.2150        -1159.814    -1170.212       10.398   587.1
4.2200        -1159.786    -1170.005       10.219   577.0
4.2250        -1159.739    -1169.775       10.036   566.7
4.2300        -1159.681    -1169.748       10.068   568.5
4.2350        -1159.635    -1169.890       10.255   579.1
4.2400        -1159.607    -1169.964       10.357   584.8
4.2450        -1159.580    -1169.906       10.326   583.1
4.2500        -1159.565    -1170.261       10.697   604.1
4.2550        -1159.602    -1170.845       11.243   634.9
4.2600        -1159.675    -1170.998       11.322   639.4
4.2650        -1159.723    -1170.495       10.772   608.3
4.2700        -1159.728    -1170.419       10.691   603.7
4.2750        -1159.752    -1170.804       11.052   624.1
4.2800        -1159.798    -1170.837       11.039   623.3
4.2850        -1159.812    -1170.210       10.398   587.2
4.2900        -1159.762    -1169.782       10.019   565.8
4.2950        -1159.710    -1170.109       10.399   587.2
4.3000        -1159.707    -1170.540       10.833   611.7
4.3050        -1159.723    -1170.354       10.631   600.3
4.3100        -1159.701    -1169.953       10.252   579.0
4.3150        -1159.668    -1170.083       10.415   588.1
4.3200        -1159.673    -1170.609       10.936   617.5
4.3250        -1159.718    -1170.803       11.085   625.9
4.3300        -1159.735    -1170.086       10.351   584.5
4.3350        -1159.679    -1169.554        9.876   557.7
4.3400        -1159.621    -1169.975       10.354   584.7
4.3450        -1159.625    -1170.541       10.916   616.4
4.3500        -1159.652    -1170.443       10.791   609.4
4.3550        -1159.649    -1170.090       10.441   589.6
4.3600        -1159.641    -1170.381       10.741   606.5
4.3650        -1159.680    -1171.000       11.320   639.2
4.3700        -1159.766    -1171.267       11.501   649.5
4.3750        -1159.835    -1170.775       10.940   617.8
4.3800        -1159.841    -1170.285       10.444   589.8
4.3850        -1159.833    -1170.580       10.747   606.9
4.3900        -1159.879    -1171.249       11.371   642.1
4.3950        -1159.965    -1171.366       11.401   643.8
4.4000        -1160.019    -1170.775       10.756   607.4
4.4050        -1159.997    -1169.997       10.000   564.7
4.4100        -1159.925    -1169.777        9.852   556.3
4.4150        -1159.854    -1169.769        9.915   559.9
4.4200        -1159.783    -1169.591        9.809   553.9
4.4250        -1159.693    -1169.307        9.614   542.9
4.4300        -1159.600    -1169.409        9.809   553.9
4.4350        -1159.538    -1169.746       10.208   576.5
4.4400        -1159.511    -1169.935       10.424   588.6
4.4450        -1159.486    -1169.789       10.303   581.8
4.4500        -1159.452    -1169.772       10.319   582.7
4.4550        -1159.425    -1169.817       10.392   586.8
4.4600        -1159.407    -1169.849       10.442   589.7
4.4650        -1159.392    -1169.958       10.566   596.6
4.4700        -1159.411    -1170.580       11.169   630.7
4.4750        -1159.497    -1171.196       11.698   660.6
4.4800        -1159.605    -1171.220       11.616   655.9
4.4850        -1159.669    -1170.532       10.863   613.4
4.4900        -1159.661    -1169.933       10.271   580.0
4.4950        -1159.619    -1169.822       10.203   576.2
4.5000        -1159.590    -1170.090       10.500   593.0
4.5050        -1159.582    -1170.149       10.567   596.7
4.5100        -1159.570    -1170.023       10.452   590.2
4.5150        -1159.546    -1170.011       10.465   590.9
4.5200        -1159.538    -1170.189       10.652   601.5
4.5250        -1159.545    -1170.221       10.677   602.9
4.5300        -1159.544    -1170.151       10.606   598.9
4.5350        -1159.549    -1170.339       10.790   609.3
4.5400        -1159.582    -1170.733       11.151   629.7
4.5450        -1159.650    -1171.060       11.410   644.3
4.5500        -1159.712    -1170.654       10.942   617.9
4.5550        -1159.725    -1170.296       10.571   597.0
4.5600        -1159.719    -1170.266       10.547   595.6
4.5650        -1159.724    -1170.521       10.796   609.7
4.5700        -1159.744    -1170.514       10.769   608.1
4.5750        -1159.758    -1170.491       10.733   606.1
4.5800        -1159.761    -1170.326       10.564   596.6
4.5850        -1159.751    -1170.314       10.563   596.5
4.5900        -1159.745    -1170.317       10.572   597.0
4.5950        -1159.741    -1170.483       10.742   606.6
4.6000        -1159.774    -1170.947       11.173   630.9
4.6050        -1159.827    -1170.963       11.137   628.9
4.6100        -1159.870    -1170.807       10.937   617.6
4.6150        -1159.886    -1170.640       10.754   607.3
4.6200        -1159.908    -1170.776       10.868   613.7
4.6250        -1159.932    -1170.672       10.740   606.5
4.6300        -1159.935    -1170.405       10.471   591.3
4.6350        -1159.906    -1170.057       10.151   573.2
4.6400        -1159.856    -1169.977       10.121   571.5
4.6450        -1159.801    -1169.799        9.998   564.6
4.6500        -1159.728    -1169.507        9.778   552.2
4.6550        -1159.633    -1169.197        9.564   540.1
4.6600        -1159.531    -1169.253        9.723   549.0
4.6650        -1159.454    -1169.504       10.049   567.5
4.6700        -1159.412    -1169.784       10.372   585.7
4.6750        -1159.392    -1169.932       10.540   595.2
4.6800        -1159.400    -1170.368       10.967   619.3
4.6850        -1159.459    -1170.880       11.421   644.9
4.6900        -1159.551    -1171.133       11.582   654.0
4.6950        -1159.630    -1170.739       11.109   627.3
4.7000        -1159.662    -1170.343       10.680   603.1
4.7050        -1159.648    -1169.933       10.284   580.7
4.7100        -1159.614    -1169.869       10.255   579.1
4.7150        -1159.571    -1169.725       10.154   573.4
4.7200        -1159.533    -1169.870       10.337   583.7
4.7250        -1159.521    -1170.231       10.709   604.8
4.7300        -1159.552    -1170.715       11.163   630.4
4.7350        -1159.611    -1170.872       11.261   635.9
4.7400        -1159.677    -1170.976       11.299   638.0
4.7450        -1159.743    -1171.050       11.307   638.5
4.7500        -1159.801    -1170.851       11.050   624.0
4.7550        -1159.825    -1170.490       10.665   602.3
4.7600        -1159.823    -1170.394       10.571   596.9
4.7650        -1159.818    -1170.322       10.504   593.2
4.7700        -1159.798    -1170.087       10.289   581.0
4.7750        -1159.753    -1169.702        9.950   561.9
4.7800        -1159.678    -1169.517        9.839   555.6
4.7850        -1159.622    -1169.978       10.357   584.8
4.7900        -1159.625    -1170.557       10.932   617.3
4.7950        -1159.666    -1170.692       11.026   622.7
4.8000        -1159.693    -1170.454       10.761   607.7
4.8050        -1159.697    -1170.363       10.666   602.3
4.8100        -1159.703    -1170.535       10.832   611.7
4.8150        -1159.729    -1170.641       10.912   616.2
4.8200        -1159.747    -1170.491       10.744   606.7
4.8250        -1159.747    -1170.275       10.529   594.5
4.8300        -1159.729    -1170.260       10.531   594.7
4.8350        -1159.735    -1170.677       10.942   617.9
4.8400        -1159.789    -1171.267       11.478   648.2
4.8450        -1159.887    -1171.562       11.676   659.3
4.8500        -1159.975    -1171.263       11.289   637.5
4.8550        -1160.020    -1170.876       10.856   613.0
4.8600        -1160.031    -1170.669       10.637   600.7
4.8650        -1160.027    -1170.500       10.472   591.4
4.8700        -1159.994    -1170.031       10.036   566.7
4.8750        -1159.909    -1169.443        9.534   538.4
4.8800        -1159.799    -1169.461        9.662   545.6
4.8850        -1159.730    -1170.033       10.302   581.8
4.8900        -1159.720    -1170.392       10.672   602.7
4.8950        -1159.716    -1170.120       10.404   587.5
4.9000        -1159.674    -1169.727       10.053   567.7
4.9050        -1159.621    -1169.866       10.245   578.5
4.9100        -1159.607    -1170.446       10.839   612.1
4.9150        -1159.652    -1170.905       11.253   635.5
4.9200        -1159.716    -1170.924       11.208   632.9
4.9250        -1159.763    -1170.711       10.948   618.2
4.9300        -1159.781    -1170.466       10.686   603.4
4.9350        -1159.779    -1170.361       10.582   597.5
4.9400        -1159.770    -1170.233       10.463   590.8
4.9450        -1159.742    -1169.934       10.191   575.5
4.9500        -1159.683    -1169.543        9.860   556.8
4.9550        -1159.603    -1169.457        9.853   556.4
4.9600        -1159.540    -1169.663       10.123   571.6
4.9650        -1159.499    -1169.744       10.245   578.5
4.9700        -1159.461    -1169.656       10.196   575.7
4.9750        -1159.424    -1169.804       10.380   586.1
4.9800        -1159.427    -1170.457       11.030   622.9
4.9850        -1159.504    -1171.248       11.744   663.2
4.9900        -1159.631    -1171.548       11.917   672.9
4.9950        -1159.743    -1171.195       11.452   646.7
5.0000        -1159.799    -1170.697       10.898   615.4
