Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1850        -1156.959    -1167.653       10.694   603.9
0.1900        -1156.813    -1167.968       11.155   629.9
0.1950        -1156.745    -1168.790       12.045   680.2
0.2000        -1156.751    -1169.380       12.629   713.2
0.2050        -1156.778    -1169.170       12.392   699.8
0.2100        -1156.792    -1169.529       12.738   719.3
0.2150        -1156.845    -1170.320       13.475   760.9
0.2200        -1156.989    -1171.175       14.187   801.1
0.2250        -1157.160    -1170.834       13.674   772.2
0.2300        -1157.244    -1169.898       12.654   714.6
0.2350        -1157.256    -1169.651       12.394   699.9
0.2400        -1157.266    -1169.722       12.456   703.4
0.2450        -1157.278    -1169.644       12.366   698.3
0.2500        -1157.266    -1169.310       12.044   680.1
0.2550        -1157.233    -1169.485       12.252   691.9
0.2600        -1157.242    -1170.159       12.917   729.4
0.2650        -1157.317    -1170.804       13.487   761.6
0.2700        -1157.426    -1170.848       13.421   757.9
0.2750        -1157.498    -1170.454       12.956   731.6
0.2800        -1157.539    -1170.248       12.709   717.7
0.2850        -1157.555    -1170.088       12.533   707.7
0.2900        -1157.561    -1169.910       12.349   697.4
0.2950        -1157.536    -1169.455       11.918   673.0
0.3000        -1157.481    -1169.185       11.703   660.9
0.3050        -1157.404    -1168.869       11.464   647.4
0.3100        -1157.306    -1168.490       11.183   631.5
0.3150        -1157.174    -1168.005       10.830   611.6
0.3200        -1157.010    -1167.570       10.560   596.3
0.3250        -1156.826    -1167.333       10.506   593.3
0.3300        -1156.658    -1167.549       10.892   615.0
0.3350        -1156.520    -1167.568       11.048   623.9
0.3400        -1156.398    -1167.660       11.262   636.0
0.3450        -1156.310    -1168.164       11.854   669.4
0.3500        -1156.309    -1169.221       12.912   729.2
0.3550        -1156.393    -1169.790       13.397   756.5
0.3600        -1156.489    -1169.567       13.078   738.5
0.3650        -1156.524    -1168.899       12.375   698.8
0.3700        -1156.511    -1168.579       12.068   681.5
0.3750        -1156.473    -1168.386       11.913   672.7
0.3800        -1156.424    -1168.239       11.815   667.2
0.3850        -1156.357    -1168.041       11.684   659.8
0.3900        -1156.303    -1168.249       11.946   674.6
0.3950        -1156.262    -1168.176       11.914   672.8
0.4000        -1156.206    -1167.836       11.630   656.7
0.4050        -1156.122    -1167.517       11.394   643.4
0.4100        -1156.038    -1167.697       11.659   658.4
0.4150        -1155.972    -1167.885       11.913   672.7
0.4200        -1155.955    -1168.475       12.520   707.0
0.4250        -1155.992    -1168.833       12.842   725.2
0.4300        -1156.034    -1168.802       12.767   721.0
0.4350        -1156.057    -1168.596       12.539   708.1
0.4400        -1156.068    -1168.624       12.556   709.0
0.4450        -1156.096    -1168.865       12.770   721.1
0.4500        -1156.125    -1168.743       12.618   712.5
0.4550        -1156.147    -1168.677       12.529   707.5
0.4600        -1156.162    -1168.720       12.558   709.2
0.4650        -1156.191    -1169.003       12.812   723.5
0.4700        -1156.238    -1169.178       12.940   730.7
0.4750        -1156.293    -1169.203       12.910   729.0
0.4800        -1156.336    -1169.162       12.826   724.3
0.4850        -1156.385    -1169.280       12.895   728.2
0.4900        -1156.423    -1169.106       12.683   716.2
0.4950        -1156.435    -1168.775       12.340   696.9
0.5000        -1156.418    -1168.750       12.332   696.4
0.5050        -1156.429    -1169.252       12.823   724.1
0.5100        -1156.484    -1169.642       13.158   743.0
0.5150        -1156.558    -1169.714       13.156   742.9
0.5200        -1156.628    -1169.822       13.193   745.0
0.5250        -1156.716    -1170.063       13.347   753.7
0.5300        -1156.793    -1169.729       12.936   730.5
0.5350        -1156.807    -1168.796       11.990   677.0
0.5400        -1156.719    -1167.882       11.163   630.4
0.5450        -1156.586    -1167.734       11.148   629.5
0.5500        -1156.479    -1168.142       11.663   658.6
0.5550        -1156.439    -1168.788       12.349   697.3
0.5600        -1156.458    -1169.313       12.855   725.9
0.5650        -1156.530    -1169.883       13.352   754.0
0.5700        -1156.642    -1170.186       13.545   764.9
0.5750        -1156.748    -1169.883       13.135   741.7
0.5800        -1156.784    -1168.993       12.209   689.4
0.5850        -1156.739    -1168.403       11.664   658.7
0.5900        -1156.676    -1168.516       11.840   668.6
0.5950        -1156.640    -1168.879       12.238   691.1
0.6000        -1156.626    -1168.873       12.247   691.6
0.6050        -1156.605    -1168.712       12.108   683.7
0.6100        -1156.563    -1168.480       11.917   672.9
0.6150        -1156.508    -1168.372       11.864   669.9
0.6200        -1156.451    -1168.192       11.741   663.0
0.6250        -1156.379    -1167.886       11.507   649.8
0.6300        -1156.284    -1167.697       11.413   644.5
0.6350        -1156.187    -1167.701       11.514   650.2
0.6400        -1156.114    -1168.005       11.891   671.5
0.6450        -1156.075    -1168.241       12.166   687.0
0.6500        -1156.060    -1168.449       12.390   699.6
0.6550        -1156.072    -1168.792       12.720   718.3
0.6600        -1156.114    -1169.045       12.931   730.2
0.6650        -1156.155    -1168.764       12.608   712.0
0.6700        -1156.139    -1167.959       11.821   667.5
0.6750        -1156.057    -1167.444       11.387   643.0
0.6800        -1155.960    -1167.522       11.562   652.9
0.6850        -1155.898    -1167.898       12.000   677.6
0.6900        -1155.872    -1168.157       12.284   693.7
0.6950        -1155.867    -1168.267       12.400   700.2
0.7000        -1155.867    -1168.355       12.488   705.2
0.7050        -1155.890    -1168.748       12.859   726.1
0.7100        -1155.957    -1169.276       13.319   752.1
0.7150        -1156.052    -1169.359       13.307   751.4
0.7200        -1156.129    -1169.203       13.074   738.3
0.7250        -1156.200    -1169.495       13.294   750.7
0.7300        -1156.311    -1170.053       13.741   776.0
0.7350        -1156.449    -1170.168       13.719   774.7
0.7400        -1156.558    -1169.799       13.241   747.7
0.7450        -1156.628    -1169.575       12.947   731.1
0.7500        -1156.669    -1169.313       12.644   714.0
0.7550        -1156.675    -1168.931       12.256   692.1
0.7600        -1156.648    -1168.715       12.066   681.4
0.7650        -1156.620    -1168.824       12.204   689.1
0.7700        -1156.602    -1168.828       12.226   690.4
0.7750        -1156.574    -1168.553       11.978   676.4
0.7800        -1156.513    -1168.166       11.653   658.1
0.7850        -1156.434    -1168.097       11.663   658.6
0.7900        -1156.374    -1168.428       12.054   680.7
0.7950        -1156.358    -1168.851       12.493   705.5
0.8000        -1156.381    -1169.167       12.786   722.0
0.8050        -1156.419    -1169.147       12.728   718.8
0.8100        -1156.437    -1168.861       12.425   701.6
0.8150        -1156.428    -1168.679       12.251   691.8
0.8200        -1156.413    -1168.730       12.317   695.5
0.8250        -1156.414    -1168.945       12.531   707.6
0.8300        -1156.437    -1169.145       12.708   717.6
0.8350        -1156.470    -1169.156       12.686   716.3
0.8400        -1156.491    -1168.932       12.442   702.6
0.8450        -1156.484    -1168.720       12.235   690.9
0.8500        -1156.465    -1168.766       12.301   694.6
0.8550        -1156.466    -1168.966       12.499   705.8
0.8600        -1156.470    -1168.796       12.326   696.0
0.8650        -1156.441    -1168.408       11.967   675.8
0.8700        -1156.391    -1168.357       11.966   675.7
0.8750        -1156.352    -1168.410       12.058   680.9
0.8800        -1156.311    -1168.250       11.939   674.2
0.8850        -1156.264    -1168.169       11.905   672.3
0.8900        -1156.226    -1168.343       12.116   684.2
0.8950        -1156.214    -1168.527       12.314   695.3
0.9000        -1156.202    -1168.304       12.102   683.4
0.9050        -1156.159    -1167.934       11.775   664.9
0.9100        -1156.086    -1167.651       11.565   653.1
0.9150        -1156.003    -1167.636       11.633   656.9
0.9200        -1155.939    -1167.908       11.969   675.9
0.9250        -1155.920    -1168.469       12.550   708.7
0.9300        -1155.961    -1169.034       13.073   738.3
0.9350        -1156.046    -1169.428       13.381   755.6
0.9400        -1156.140    -1169.305       13.164   743.4
0.9450        -1156.199    -1168.977       12.778   721.6
0.9500        -1156.230    -1168.920       12.690   716.6
0.9550        -1156.264    -1169.084       12.819   723.9
0.9600        -1156.312    -1169.346       13.034   736.0
0.9650        -1156.380    -1169.566       13.185   744.6
0.9700        -1156.457    -1169.519       13.062   737.6
0.9750        -1156.498    -1169.013       12.516   706.7
0.9800        -1156.481    -1168.420       11.938   674.2
0.9850        -1156.418    -1168.077       11.659   658.4
0.9900        -1156.345    -1168.048       11.704   660.9
0.9950        -1156.282    -1168.157       11.875   670.6
1.0000        -1156.255    -1168.668       12.413   700.9
1.0050        -1156.274    -1169.002       12.728   718.8
1.0100        -1156.309    -1169.100       12.791   722.3
1.0150        -1156.338    -1168.903       12.566   709.6
1.0200        -1156.345    -1168.764       12.420   701.3
1.0250        -1156.341    -1168.690       12.350   697.4
1.0300        -1156.329    -1168.475       12.146   685.9
1.0350        -1156.285    -1168.022       11.737   662.8
1.0400        -1156.214    -1167.928       11.714   661.5
1.0450        -1156.161    -1168.266       12.105   683.6
1.0500        -1156.158    -1168.802       12.644   714.0
1.0550        -1156.187    -1168.826       12.639   713.7
1.0600        -1156.196    -1168.441       12.245   691.5
1.0650        -1156.156    -1167.834       11.678   659.5
1.0700        -1156.068    -1167.387       11.319   639.2
1.0750        -1155.951    -1167.168       11.217   633.4
1.0800        -1155.849    -1167.504       11.655   658.2
1.0850        -1155.803    -1168.116       12.312   695.3
1.0900        -1155.828    -1168.876       13.049   736.8
1.0950        -1155.914    -1169.439       13.525   763.8
1.1000        -1156.042    -1169.900       13.858   782.5
1.1050        -1156.195    -1170.237       14.042   792.9
1.1100        -1156.363    -1170.457       14.094   795.9
1.1150        -1156.515    -1170.167       13.652   770.9
1.1200        -1156.607    -1169.593       12.986   733.3
1.1250        -1156.646    -1169.359       12.713   717.9
1.1300        -1156.667    -1169.275       12.608   712.0
1.1350        -1156.688    -1169.231       12.544   708.3
1.1400        -1156.684    -1168.851       12.167   687.1
1.1450        -1156.641    -1168.339       11.698   660.6
1.1500        -1156.549    -1167.834       11.285   637.3
1.1550        -1156.434    -1167.639       11.206   632.8
1.1600        -1156.317    -1167.631       11.315   638.9
1.1650        -1156.228    -1167.987       11.758   664.0
1.1700        -1156.188    -1168.432       12.244   691.4
1.1750        -1156.197    -1168.835       12.638   713.7
1.1800        -1156.234    -1168.976       12.743   719.6
1.1850        -1156.270    -1168.894       12.623   712.8
1.1900        -1156.282    -1168.482       12.200   688.9
1.1950        -1156.247    -1168.045       11.798   666.2
1.2000        -1156.187    -1167.918       11.731   662.4
1.2050        -1156.140    -1168.210       12.070   681.6
1.2100        -1156.127    -1168.433       12.305   694.9
1.2150        -1156.120    -1168.295       12.174   687.5
1.2200        -1156.084    -1167.836       11.751   663.6
1.2250        -1156.010    -1167.555       11.546   652.0
1.2300        -1155.929    -1167.629       11.700   660.7
1.2350        -1155.888    -1168.154       12.266   692.7
1.2400        -1155.904    -1168.690       12.786   722.0
1.2450        -1155.963    -1169.024       13.061   737.5
1.2500        -1156.031    -1168.989       12.958   731.7
1.2550        -1156.083    -1168.848       12.764   720.8
1.2600        -1156.116    -1168.651       12.535   707.8
1.2650        -1156.120    -1168.473       12.353   697.6
1.2700        -1156.107    -1168.350       12.243   691.4
1.2750        -1156.096    -1168.516       12.420   701.4
1.2800        -1156.092    -1168.425       12.333   696.4
1.2850        -1156.074    -1168.313       12.239   691.2
1.2900        -1156.056    -1168.387       12.331   696.3
1.2950        -1156.050    -1168.564       12.514   706.7
1.3000        -1156.069    -1168.837       12.768   721.0
1.3050        -1156.111    -1169.122       13.011   734.7
1.3100        -1156.186    -1169.428       13.242   747.8
1.3150        -1156.269    -1169.549       13.280   749.9
1.3200        -1156.372    -1169.849       13.476   761.0
1.3250        -1156.487    -1169.930       13.443   759.1
1.3300        -1156.587    -1169.782       13.195   745.1
1.3350        -1156.646    -1169.396       12.750   720.0
1.3400        -1156.677    -1169.370       12.693   716.8
1.3450        -1156.702    -1169.206       12.504   706.1
1.3500        -1156.698    -1168.901       12.203   689.1
1.3550        -1156.671    -1168.862       12.191   688.4
1.3600        -1156.667    -1169.177       12.510   706.4
1.3650        -1156.682    -1169.127       12.445   702.8
1.3700        -1156.670    -1168.671       12.001   677.7
1.3750        -1156.623    -1168.439       11.816   667.3
1.3800        -1156.582    -1168.722       12.140   685.5
1.3850        -1156.554    -1168.548       11.993   677.2
1.3900        -1156.493    -1167.964       11.471   647.7
1.3950        -1156.395    -1167.848       11.453   646.8
1.4000        -1156.339    -1168.643       12.304   694.8
1.4050        -1156.369    -1169.274       12.905   728.7
1.4100        -1156.414    -1168.907       12.493   705.5
1.4150        -1156.384    -1167.955       11.571   653.4
1.4200        -1156.284    -1167.526       11.242   634.8
1.4250        -1156.184    -1167.772       11.587   654.3
1.4300        -1156.132    -1168.291       12.159   686.6
1.4350        -1156.113    -1168.269       12.157   686.5
1.4400        -1156.077    -1168.000       11.924   673.3
1.4450        -1156.020    -1167.824       11.804   666.6
1.4500        -1155.966    -1167.938       11.973   676.1
1.4550        -1155.926    -1168.034       12.109   683.8
1.4600        -1155.892    -1167.968       12.076   681.9
1.4650        -1155.853    -1167.770       11.917   672.9
1.4700        -1155.794    -1167.597       11.803   666.5
1.4750        -1155.738    -1167.671       11.932   673.8
1.4800        -1155.692    -1167.727       12.035   679.6
1.4850        -1155.663    -1167.906       12.244   691.4
1.4900        -1155.661    -1168.325       12.664   715.1
1.4950        -1155.704    -1168.758       13.053   737.1
1.5000        -1155.776    -1169.032       13.256   748.6
1.5050        -1155.867    -1169.338       13.471   760.7
1.5100        -1155.986    -1169.783       13.798   779.2
1.5150        -1156.128    -1169.894       13.766   777.4
1.5200        -1156.234    -1169.303       13.069   738.0
1.5250        -1156.266    -1168.625       12.359   697.9
1.5300        -1156.244    -1168.313       12.069   681.5
1.5350        -1156.219    -1168.474       12.256   692.1
1.5400        -1156.213    -1168.638       12.424   701.6
1.5450        -1156.226    -1168.847       12.621   712.7
1.5500        -1156.265    -1169.206       12.941   730.8
1.5550        -1156.331    -1169.362       13.031   735.8
1.5600        -1156.383    -1168.990       12.606   711.9
1.5650        -1156.383    -1168.471       12.088   682.6
1.5700        -1156.347    -1168.368       12.021   678.8
1.5750        -1156.332    -1168.877       12.545   708.4
1.5800        -1156.383    -1169.695       13.313   751.8
1.5850        -1156.510    -1170.521       14.011   791.2
1.5900        -1156.684    -1170.818       14.134   798.1
1.5950        -1156.839    -1170.434       13.595   767.7
1.6000        -1156.914    -1169.512       12.598   711.4
1.6050        -1156.897    -1168.733       11.836   668.4
1.6100        -1156.820    -1168.212       11.392   643.3
1.6150        -1156.705    -1167.740       11.034   623.1
1.6200        -1156.557    -1167.258       10.701   604.3
1.6250        -1156.391    -1167.239       10.848   612.6
1.6300        -1156.279    -1168.055       11.776   665.0
1.6350        -1156.246    -1168.469       12.223   690.2
1.6400        -1156.222    -1168.099       11.877   670.7
1.6450        -1156.155    -1167.776       11.621   656.3
1.6500        -1156.099    -1168.298       12.199   688.9
1.6550        -1156.126    -1169.257       13.131   741.5
1.6600        -1156.214    -1169.378       13.163   743.3
1.6650        -1156.263    -1168.728       12.465   703.9
1.6700        -1156.248    -1168.265       12.017   678.6
1.6750        -1156.225    -1168.610       12.385   699.4
1.6800        -1156.238    -1168.645       12.407   700.6
1.6850        -1156.204    -1167.709       11.506   649.7
1.6900        -1156.075    -1166.749       10.674   602.8
1.6950        -1155.900    -1166.699       10.800   609.9
1.7000        -1155.769    -1167.284       11.515   650.2
1.7050        -1155.712    -1167.906       12.194   688.6
1.7100        -1155.704    -1168.238       12.534   707.8
1.7150        -1155.725    -1168.547       12.822   724.0
1.7200        -1155.774    -1168.736       12.962   732.0
1.7250        -1155.826    -1168.714       12.888   727.8
1.7300        -1155.861    -1168.509       12.648   714.2
1.7350        -1155.884    -1168.555       12.671   715.5
1.7400        -1155.913    -1168.675       12.762   720.6
1.7450        -1155.955    -1168.875       12.920   729.6
1.7500        -1156.008    -1169.026       13.018   735.1
1.7550        -1156.077    -1169.304       13.227   746.9
1.7600        -1156.167    -1169.582       13.415   757.5
1.7650        -1156.265    -1169.586       13.321   752.2
1.7700        -1156.334    -1169.133       12.799   722.7
1.7750        -1156.348    -1168.691       12.343   697.0
1.7800        -1156.347    -1168.824       12.477   704.6
1.7850        -1156.378    -1169.201       12.823   724.1
1.7900        -1156.420    -1169.081       12.661   715.0
1.7950        -1156.415    -1168.466       12.051   680.5
1.8000        -1156.365    -1168.326       11.961   675.4
1.8050        -1156.353    -1169.057       12.704   717.4
1.8100        -1156.421    -1169.742       13.321   752.2
1.8150        -1156.514    -1169.753       13.239   747.6
1.8200        -1156.576    -1169.333       12.758   720.4
1.8250        -1156.598    -1169.217       12.618   712.6
1.8300        -1156.630    -1169.485       12.855   725.9
1.8350        -1156.670    -1169.331       12.661   715.0
1.8400        -1156.668    -1168.713       12.045   680.2
1.8450        -1156.594    -1168.010       11.416   644.6
1.8500        -1156.485    -1167.883       11.398   643.6
1.8550        -1156.398    -1168.208       11.810   666.9
1.8600        -1156.351    -1168.501       12.149   686.1
1.8650        -1156.325    -1168.497       12.172   687.3
1.8700        -1156.288    -1168.220       11.932   673.8
1.8750        -1156.227    -1168.023       11.796   666.1
1.8800        -1156.168    -1168.189       12.021   678.8
1.8850        -1156.148    -1168.635       12.487   705.1
1.8900        -1156.172    -1169.088       12.915   729.3
1.8950        -1156.234    -1169.394       13.161   743.2
1.9000        -1156.295    -1169.127       12.832   724.6
1.9050        -1156.300    -1168.315       12.015   678.5
1.9100        -1156.219    -1167.499       11.280   637.0
1.9150        -1156.095    -1167.318       11.223   633.8
1.9200        -1155.984    -1167.493       11.509   649.9
1.9250        -1155.910    -1167.776       11.866   670.1
1.9300        -1155.874    -1168.147       12.274   693.1
1.9350        -1155.889    -1168.670       12.781   721.7
1.9400        -1155.938    -1168.963       13.025   735.5
1.9450        -1156.000    -1168.902       12.903   728.6
1.9500        -1156.023    -1168.356       12.332   696.4
1.9550        -1156.005    -1168.036       12.031   679.4
1.9600        -1155.966    -1167.911       11.945   674.6
1.9650        -1155.927    -1167.946       12.019   678.7
1.9700        -1155.898    -1168.006       12.108   683.7
1.9750        -1155.879    -1168.130       12.251   691.8
1.9800        -1155.874    -1168.345       12.471   704.2
1.9850        -1155.912    -1168.978       13.066   737.8
1.9900        -1156.008    -1169.442       13.433   758.6
1.9950        -1156.102    -1169.044       12.943   730.9
2.0000        -1156.114    -1168.017       11.903   672.2
2.0050        -1156.043    -1167.534       11.492   648.9
2.0100        -1155.964    -1167.749       11.785   665.5
2.0150        -1155.931    -1168.318       12.387   699.5
2.0200        -1155.957    -1168.929       12.972   732.5
2.0250        -1156.042    -1169.558       13.516   763.3
2.0300        -1156.157    -1169.649       13.491   761.9
2.0350        -1156.247    -1169.283       13.037   736.2
2.0400        -1156.285    -1168.899       12.614   712.3
2.0450        -1156.306    -1169.089       12.782   721.8
2.0500        -1156.363    -1169.651       13.288   750.3
2.0550        -1156.465    -1170.028       13.562   765.9
2.0600        -1156.567    -1169.821       13.253   748.4
2.0650        -1156.624    -1169.307       12.683   716.2
2.0700        -1156.621    -1168.659       12.038   679.8
2.0750        -1156.560    -1168.142       11.582   654.0
2.0800        -1156.460    -1167.721       11.261   635.9
2.0850        -1156.340    -1167.595       11.254   635.5
2.0900        -1156.244    -1168.021       11.777   665.1
2.0950        -1156.220    -1168.907       12.687   716.5
2.1000        -1156.282    -1169.584       13.302   751.2
2.1050        -1156.368    -1169.590       13.222   746.7
2.1100        -1156.428    -1169.172       12.745   719.7
2.1150        -1156.443    -1168.958       12.515   706.7
2.1200        -1156.452    -1168.987       12.536   707.9
2.1250        -1156.469    -1169.213       12.744   719.7
2.1300        -1156.513    -1169.416       12.903   728.6
2.1350        -1156.562    -1169.342       12.781   721.7
2.1400        -1156.589    -1169.073       12.484   705.0
2.1450        -1156.575    -1168.550       11.976   676.3
2.1500        -1156.521    -1168.290       11.769   664.6
2.1550        -1156.463    -1168.309       11.846   668.9
2.1600        -1156.413    -1168.229       11.816   667.3
2.1650        -1156.338    -1167.636       11.299   638.0
2.1700        -1156.204    -1166.972       10.767   608.0
2.1750        -1156.030    -1166.630       10.600   598.6
2.1800        -1155.869    -1166.856       10.987   620.4
2.1850        -1155.746    -1167.042       11.296   637.9
2.1900        -1155.645    -1167.155       11.510   650.0
2.1950        -1155.576    -1167.608       12.032   679.4
2.2000        -1155.586    -1168.604       13.018   735.1
2.2050        -1155.696    -1169.594       13.897   784.8
2.2100        -1155.868    -1170.018       14.150   799.0
2.2150        -1156.030    -1169.703       13.673   772.1
2.2200        -1156.136    -1169.243       13.107   740.2
2.2250        -1156.192    -1168.914       12.721   718.4
2.2300        -1156.214    -1168.554       12.340   696.8
2.2350        -1156.192    -1168.104       11.912   672.7
2.2400        -1156.147    -1168.126       11.978   676.4
2.2450        -1156.128    -1168.512       12.383   699.3
2.2500        -1156.148    -1168.781       12.633   713.4
2.2550        -1156.177    -1168.820       12.643   713.9
2.2600        -1156.216    -1169.201       12.985   733.2
2.2650        -1156.307    -1169.893       13.586   767.2
